dt_ymd,city_id,order_cnt_sum,order_infos_cnt_sum
20141211,3301,6,6
20150121,3101,81,81
20150305,5101,104,104
20150330,1101,999,1060
20150514,3101,538,569
20150617,1201,87,105
20150624,3301,511,533
20150723,1101,5998,6425
20150730,3201,385,423
20150804,5001,268,268
20150907,3101,3139,3345
20150910,3205,349,381
20151023,3101,5651,6042
20151101,3702,19,19
20151126,1201,575,827
20151207,5101,2145,2262
20151208,2102,6,6
20160102,2201,69,76
20160110,1302,1,1
20160117,3205,312,365
20160121,3702,16,16
20160227,5101,1831,1988
20160228,2102,14,14
20160403,6501,29,29
20160404,3502,7,7
20160502,4301,16,19
20160503,1302,4,4
20160514,3702,14,14
20160601,2101,149,156
20160612,4501,35,35
20160621,4419,26,31
20160711,2301,112,114
20160726,5001,897,923
20160829,3101,6826,7084
20160907,3702,15,15
20161004,2201,87,90
20161011,4301,39,39
20161012,1302,2,2
20161019,3205,79,85
20161023,3702,15,15
20161110,2101,98,98
20161121,4501,109,110
20161129,5101,2451,2561
20161130,4419,13,14
20161220,2301,134,141
20170105,6101,183,188
20170130,2101,8,8
20170208,4201,161,177
20170216,3302,10,10
20170314,4101,32,32
20170318,4401,650,700
20170322,3202,32,32
20170325,6501,54,61
20170326,3502,17,17
20170408,4403,1047,1153
20170417,2201,123,128
20170424,4301,35,36
20170523,2101,65,65
20170530,4201,178,178
20170609,3302,19,19
20170707,4101,42,42
20170715,3202,11,11
20170718,6501,53,53
20170719,3502,23,23
20170730,4403,1204,1268
20170817,4301,45,45
20170818,1302,6,6
20170820,6101,144,146
20170829,3702,18,18
20170916,2101,78,78
20170923,4201,1128,1132
20170927,4501,925,954
20171003,4105,3,3
20171007,6101,230,242
20171108,5111,3,3
20171118,3302,12,12
20171201,1401,300,307
20171216,4101,250,255
20171224,3202,32,36
20171227,6501,88,98
20171228,3502,275,275
20180106,3703,10,10
20180111,1201,1776,1925
20180122,3601,135,135
20180123,4418,15,15
20180128,5111,11,11
20180207,4409,42,42
20180211,3210,20,20
20180212,4451,134,134
20180213,4420,13,13
20180213,6540,156,172
20180218,5113,79,99
20180221,1401,77,77
20180223,4307,47,47
20180228,3304,22,22
20180301,3212,87,87
20180302,4453,11,11
20180302,5301,492,510
20180318,3306,48,55
20180326,4103,555,574
20180401,3101,12769,13370
20180405,3401,502,502
20180409,3701,319,319
20180411,3412,17,17
20180416,4105,124,128
20180422,4116,230,230
20180424,3206,386,386
20180426,4416,609,609
20180428,3506,363,364
20180504,1201,1654,1852
20180505,3714,250,250
20180506,4107,105,105
20180511,3301,5843,6438
20180514,3208,66,66
20180515,3601,330,330
20180516,4418,390,390
20180526,4305,193,193
20180527,1306,265,288
20180530,1410,6,6
20180601,3303,569,602
20180604,3210,172,186
20180605,4451,653,655
20180606,4420,121,123
20180606,6540,142,148
20180610,1101,47428,49990
20180614,1401,347,347
20180616,4307,633,643
20180617,1308,201,201
20180621,3501,365,399
20180624,3408,234,246
20180628,3708,501,509
20180629,4101,1206,1269
20180630,5115,100,100
20180703,4402,38,38
20180707,1310,618,640
20180711,3503,513,556
20180714,5106,172,172
20180715,2107,71,71
20180718,3710,215,215
20180719,4103,1029,1092
20180720,1301,727,755
20180720,5117,52,52
20141010,4403,1,1
20150423,4403,135,153
20150616,4201,79,98
20150726,4401,353,357
20150816,4403,1272,1370
20150906,6101,29,29
20151019,4301,31,31
20151022,6101,97,116
20151118,2101,181,193
20151125,4201,557,658
20151129,4501,7,7
20151228,2301,47,50
20151231,4101,37,37
20160204,3301,582,768
20160303,1101,11944,12899
20160307,1401,62,70
20160310,3201,632,747
20160413,1301,23,24
20160424,3701,81,82
20160514,3703,2,2
20160601,2102,59,64
20160703,3201,603,700
20160710,5301,5,5
20160806,1301,16,16
20160817,3701,113,116
20160828,6101,83,89
20160912,1201,452,554
20161106,3301,1281,1425
20161110,2102,35,45
20161205,1101,32725,34184
20161209,1401,134,137
20161212,3201,742,863
20170119,1201,705,871
20170126,3301,515,601
20170130,2102,10,10
20170201,4419,2,2
20170225,1101,19928,21031
20170306,5001,897,944
20170409,3101,5939,6183
20170412,3205,29,40
20170519,3301,4212,4686
20170522,5101,4893,5061
20170523,2102,121,135
20170618,1101,36418,38822
20170625,3201,583,611
20170728,1301,31,31
20170731,3101,14353,14649
20170805,3205,27,27
20170829,3703,6,6
20170915,5101,8837,9062
20170916,2102,236,247
20171008,1407,2,2
20171028,3301,3571,3940
20171031,5101,11168,11508
20171103,4419,54,56
20171118,3303,240,240
20171127,1101,71891,73357
20171208,5001,1715,1748
20171211,5105,3,3
20171222,4113,26,26
20171226,4413,40,40
20171228,3503,6,6
20180103,2101,118,118
20180110,4201,627,641
20180114,4501,959,983
20180117,4408,7,7
20180123,4419,92,98
20180211,3211,36,36
20180212,3604,24,24
20180212,4452,78,78
20180213,2301,226,235
20180220,4401,207,219
20180228,5001,981,991
20180310,4403,2003,2092
20180318,3307,34,34
20180330,4601,435,435
20180404,6401,187,187
20180405,3402,495,518
20180409,3702,78,83
20180415,3713,131,139
20180422,4117,41,41
20180424,3207,8,8
20180426,4417,468,468
20180428,5203,62,62
20180501,5111,124,124
20180503,4201,663,673
20180507,4501,1643,1694
20180510,6301,58,58
20180511,3302,264,266
20180514,3209,161,161
20180516,4419,171,179
20180518,3509,41,41
20180526,4306,426,434
20180527,1307,18,18
20180601,3304,2,2
20180604,3211,88,88
20180605,3604,49,51
20180605,4452,765,772
20180606,2301,291,292
20180612,2312,42,42
20180613,4401,2720,2808
20180614,1402,3,3
20180617,1309,286,297
20180617,320581,179,179
20180620,6501,272,281
20180621,3502,412,412
20180624,5105,6,6
20180625,2106,231,234
20180628,3709,143,143
20180629,4102,541,542
20180703,4403,3648,3733
20180704,1404,123,128
20180706,4310,318,321
20180711,3504,9,9
20180712,2201,499,501
20180714,3411,208,231
20180714,5107,265,265
20180715,2108,101,101
20180718,3711,110,114
20180719,4104,575,589
20180720,1302,1779,1800
20180721,420607,584,608
20180722,4208,2,2
20180723,4601,895,895
20140612,3301,2,2
20140711,1101,20,20
20141011,3101,13,13
20141121,3301,10,10
20141220,1101,297,297
20150215,5101,76,76
20150424,3101,426,426
20150527,1201,32,34
20150608,5101,340,383
20150817,3101,2779,2925
20150820,3205,618,675
20150927,3301,1841,2114
20150930,5101,3184,3355
20151007,3205,526,550
20151011,3702,13,13
20151117,5101,2660,2842
20151118,2102,18,18
20151223,5001,670,686
20160204,3302,1,1
20160302,4101,10,10
20160306,4401,254,276
20160310,3202,24,26
20160314,3502,10,10
20160405,2201,117,144
20160412,4301,27,27
20160413,1302,4,4
20160424,3702,5,5
20160511,2101,85,93
20160522,4501,37,37
20160531,4419,12,17
20160621,2301,98,98
20160703,3202,27,27
20160706,6501,15,15
20160707,3502,17,17
20160805,4301,43,47
20160817,3702,17,17
20160904,2101,46,48
20160911,4201,185,191
20160915,4501,119,130
20160924,4419,22,29
20161020,2101,74,74
20161031,4501,104,105
20161106,3302,4,4
20161130,2301,194,212
20161204,4101,29,29
20161208,4401,462,481
20161212,3202,24,24
20161215,6501,40,41
20161216,3502,24,24
20170118,4201,197,205
20170126,3302,11,11
20170224,4101,33,33
20170228,4401,583,621
20170318,4403,1036,1195
20170327,2201,76,86
20170408,6101,84,93
20170519,3302,38,38
20170602,1401,208,212
20170617,4101,19,19
20170625,3202,10,10
20170628,6501,83,84
20170629,3502,32,32
20170727,4301,69,69
20170730,6101,148,185
20170826,2101,111,111
20171001,1201,1230,1352
20171028,3302,12,12
20171103,6540,40,40
20171111,1401,331,333
20171126,4101,110,110
20171216,4103,86,86
20171224,3204,170,170
20171229,2201,92,98
20180102,5101,10957,11121
20180103,2102,414,439
20180117,4409,4,4
20180121,3210,5,5
20180122,4451,40,40
20180123,4420,4,4
20180123,6540,128,139
20180128,5113,12,12
20180131,1401,277,279
20180205,3201,1063,1121
20180209,3501,222,254
20180211,3212,104,104
20180212,4453,3,3
20180212,5301,318,319
20180228,3306,37,38
20180308,1301,140,150
20180310,4404,7,7
20180311,3101,9338,9710
20180315,3401,428,433
20180319,3701,283,285
20180326,4105,71,71
20180401,1407,1,1
20180408,3310,213,220
20180409,3703,216,216
20180414,1201,1313,1539
20180415,3714,103,103
20180416,4107,47,47
20180421,3301,3905,4329
20180424,3208,3,3
20180425,3601,401,401
20180426,4418,349,351
20180507,4502,112,112
20180511,3303,354,369
20180514,3210,180,180
20180515,4451,436,436
20180516,4420,57,63
20180516,6540,121,124
20180520,1101,52379,59805
20180524,1401,379,379
20180526,4307,571,601
20180527,1308,101,101
20180531,3501,359,360
20180601,3305,2,2
20180601,5001,2198,2214
20180604,3212,490,492
20180605,4453,290,290
20180605,5301,413,424
20180606,2302,35,35
20180613,4402,48,48
20180617,1310,658,663
20180621,3503,511,534
20180624,5106,88,88
20180628,3710,68,68
20180629,4103,1085,1174
20180630,1301,819,832
20180630,5117,1,1
20180703,4404,60,65
20180704,3101,25202,26044
20180706,4311,114,114
20180708,3401,573,574
20180711,3505,558,559
20180711,5201,717,718
20180712,2202,645,646
20180714,3412,564,564
20180719,4105,243,256
20180720,1303,239,243
20180722,4209,294,356
20180723,4602,130,130
20140714,4401,3,3
20140804,4403,2,2
20141223,4401,17,17
20150526,4201,49,49
20150726,4403,912,993
20150919,4201,571,693
20151028,2101,162,163
20160107,1201,326,434
20160114,3301,1056,1261
20160213,1101,6897,8142
20160217,1401,30,31
20160220,3201,380,440
20160323,1301,12,13
20160424,3703,3,3
20160507,3301,2944,3703
20160510,5101,1597,1747
20160511,2102,27,28
20160606,1101,18939,19893
20160613,3201,560,666
20160620,5301,3,3
20160716,1301,16,21
20160727,3701,132,136
20160817,3703,2,2
20160822,1201,242,283
20160903,5101,1824,1956
20160904,2102,15,15
20161009,1201,509,678
20161016,3301,1170,1330
20161020,2102,30,33
20161115,1101,28743,30166
20161119,1401,86,90
20161122,3201,701,817
20161225,1301,57,68
20170102,4501,129,131
20170111,4419,16,18
20170201,2301,68,79
20170216,5001,635,657
20170319,3101,5724,6054
20170322,3205,37,37
20170429,3301,1755,1907
20170504,4419,29,35
20170528,1101,29496,31265
20170601,4401,1418,1490
20170609,5001,1253,1271
20170715,3205,34,38
20170809,5203,5,5
20170825,5101,7983,8351
20170826,2102,219,238
20170928,3201,1363,1413
20171004,4501,582,614
20171013,4419,62,63
20171028,3303,187,188
20171102,3604,4,4
20171103,2301,358,358
20171110,4401,3037,3106
20171118,5001,1534,1572
20171121,5105,7,7
20171208,3307,43,44
20171224,3205,531,582
20171228,3505,4,4
20180121,3211,3,3
20180122,3604,17,17
20180122,4452,1,1
20180123,2301,248,252
20180130,4401,2556,2725
20180205,3202,31,31
20180207,4412,9,9
20180208,6501,73,89
20180209,3502,314,314
20180220,4403,374,408
20180228,3307,17,17
20180307,4301,232,234
20180308,1302,106,106
20180309,420607,199,203
20180310,4405,154,154
20180310,6101,148,150
20180315,3402,194,203
20180319,3702,76,89
20180325,3713,10,10
20180406,2101,248,249
20180411,5111,94,94
20180413,4201,798,843
20180417,4501,1967,2019
20180420,6301,95,95
20180421,3302,284,295
20180424,3209,58,58
20180426,4419,118,124
20180501,5113,477,484
20180505,3717,296,297
20180506,4110,113,113
20180507,4503,199,199
20180508,1504,14,14
20180511,3304,11,11
20180514,3211,85,85
20180515,3604,47,52
20180515,4452,466,471
20180516,2301,267,268
20180522,2312,3,3
20180523,4401,2914,3064
20180524,1402,1,1
20180527,1309,163,163
20180527,320581,105,105
20180530,6501,122,127
20180531,3502,499,499
20180601,3306,100,101
20180604,3213,359,362
20180613,4403,3246,3343
20180614,1404,67,69
20180616,4310,202,208
20180622,2201,517,520
20180624,3411,151,151
20180624,5107,215,217
20180625,2108,39,39
20180628,3711,58,58
20180629,4104,478,486
20180630,1302,1772,1773
20180703,4405,584,592
20180703,6101,793,905
20180706,4312,279,280
20180707,6401,790,855
20180708,3402,324,386
20180711,3506,707,710
20180712,2203,62,62
20180714,3413,61,61
20180714,5109,169,170
20180715,2110,62,62
20180718,3713,784,815
20180719,4106,6,6
20180720,1304,601,601
20180722,4210,386,438
20140621,1101,10,10
20140805,3101,15,15
20141031,3301,5,5
20141105,5101,5,5
20141130,1101,52,52
20150125,5101,29,29
20150518,5101,261,287
20150727,3101,2267,2429
20150730,3205,214,214
20151027,5101,2687,2827
20151028,2102,12,12
20151204,3502,9,12
20160106,4201,293,337
20160114,3302,5,5
20160119,4419,10,10
20160209,2301,20,20
20160212,4101,3,3
20160216,4401,245,256
20160220,3202,14,14
20160224,3502,15,15
20160306,4403,1101,1484
20160315,2201,87,100
20160322,4301,37,40
20160323,1302,6,6
20160421,2101,76,78
20160507,3302,10,10
20160531,2301,78,78
20160605,4101,20,20
20160609,4401,308,327
20160613,3202,25,26
20160616,6501,22,23
20160617,3502,15,15
20160708,2201,137,156
20160715,4301,50,51
20160716,1302,4,4
20160727,3702,32,32
20160814,2101,97,100
20160821,4201,117,122
20160825,4501,93,96
20160924,2301,111,111
20161008,4201,139,151
20161016,3302,15,15
20161114,4101,48,48
20161118,4401,673,700
20161122,3202,29,29
20161125,6501,42,44
20161126,3502,17,17
20161208,4403,881,1027
20161217,2201,136,141
20161224,4301,73,78
20170228,4403,949,1055
20170307,3701,281,293
20170318,6101,65,69
20170402,1201,589,731
20170429,3302,6,6
20170512,1401,202,224
20170527,4101,51,51
20170802,3301,2847,3061
20170901,1101,52746,54224
20170905,1401,198,199
20170912,3501,37,37
20170928,3202,41,41
20171013,6540,6,6
20171021,1401,288,291
20171102,5301,77,77
20171201,3101,24149,24897
20171205,3401,148,153
20171209,3701,452,461
20171216,4105,95,95
20180108,1101,64203,66467
20180115,3201,1004,1085
20180119,3501,178,184
20180121,3212,9,9
20180122,4453,10,10
20180122,5301,290,292
20180203,4113,90,90
20180207,4413,251,251
20180209,3503,199,205
20180218,1301,3,3
20180220,4404,2,2
20180221,3101,4089,4211
20180225,3401,253,253
20180310,4406,121,122
20180311,1407,2,2
20180318,3310,189,189
20180319,3703,134,134
20180324,1201,1120,1293
20180331,3301,3304,3673
20180405,5101,5537,5622
20180406,2102,777,810
20180421,3303,590,594
20180424,3210,191,191
20180425,4451,360,360
20180426,4420,50,50
20180426,6540,130,137
20180430,1101,41164,43627
20180504,532901,1,1
20180508,3201,830,862
20180511,5001,1839,1903
20180514,3212,391,391
20180515,4453,204,204
20180515,5301,298,311
20180516,2302,7,7
20180523,4402,3,3
20180527,1310,343,343
20180531,3503,424,431
20180601,3307,71,71
20180605,3607,369,369
20180605,5303,131,131
20180613,4404,38,39
20180614,3101,36161,37285
20180616,4311,86,86
20180618,3401,441,443
20180621,3505,455,456
20180621,5201,1024,1025
20180622,2202,569,569
20180624,3412,366,368
20180629,4105,231,237
20180630,1303,19,19
20180703,4406,165,165
20180706,4313,326,336
20180706,422801,64,64
20180708,3403,20,20
20180711,3507,193,193
20180711,5203,51,51
20180714,5110,130,130
20180715,2111,115,115
20180717,1201,1424,1596
20180718,3714,536,552
20180719,4107,496,513
20180720,1305,620,620
20180720,522401,74,74
20180722,4211,218,218
20180724,3301,50,52
20180724,522701,2,2
20140624,4401,2,2
20140714,4403,2,2
20141223,4403,15,15
20150102,3301,16,16
20150201,1101,477,477
20150601,3201,91,106
20150810,1201,212,254
20150829,4201,438,474
20151004,3301,884,973
20151103,1101,14809,15597
20151107,1401,27,27
20151110,3201,791,1031
20151213,1301,21,21
20151224,3701,132,157
20160123,1101,20650,22115
20160127,1401,52,53
20160130,3201,440,533
20160204,5001,589,638
20160307,3101,3716,4081
20160310,3205,140,165
20160417,3301,991,1153
20160420,5101,1556,1692
20160421,2102,14,14
20160516,1101,14351,15023
20160523,3201,552,654
20160626,1301,19,21
20160703,3205,44,50
20160727,3703,3,3
20160813,5101,1670,1785
20160814,2102,30,31
20160909,1101,34566,37339
20160916,3201,531,557
20160923,5301,4,4
20161001,4419,14,14
20161025,1101,28278,29627
20161029,1401,119,119
20161106,5001,772,826
20161209,3101,10182,10524
20161212,3205,40,40
20170111,2301,215,228
20170126,5001,578,638
20170307,3702,25,25
20170401,4201,280,286
20170405,4501,204,212
20170414,4419,36,42
20170504,2301,251,256
20170511,4401,922,1072
20170519,5001,1454,1525
20170601,4403,1958,2280
20170610,2201,105,106
20170625,3205,31,32
20170802,3302,7,7
20170807,4419,13,14
20170904,4401,1446,1478
20170911,6501,62,62
20170912,3502,31,31
20170915,5105,9,9
20171012,3604,10,10
20171013,2301,471,472
20171020,4401,2628,2675
20171028,5001,1186,1202
20171031,5105,9,9
20171110,4403,2975,3155
20171118,3307,39,39
20171209,3702,12,12
20171228,5203,35,35
20180107,4101,258,258
20180115,3202,36,38
20180117,4412,1,1
20180118,6501,73,75
20180119,3502,274,274
20180130,4403,2759,2896
20180205,3204,215,219
20180207,4414,58,58
20180217,4301,5,5
20180218,1302,1,1
20180219,420607,15,15
20180220,4405,31,31
20180220,6101,20,21
20180225,3402,232,232
20180310,4407,14,14
20180316,2101,151,151
20180321,5111,50,50
20180323,4201,579,607
20180327,4501,1399,1425
20180331,3302,138,138
20180409,3706,28,30
20180411,5113,483,499
20180415,3717,116,121
20180416,4110,1,1
20180417,4503,122,124
20180421,3304,4,4
20180424,3211,115,116
20180425,3604,56,61
20180425,4452,383,383
20180426,2301,192,196
20180503,4205,215,224
20180507,6201,39,39
20180508,3202,235,239
20180511,3306,105,112
20180514,3213,214,215
20180523,4403,3413,3502
20180526,4310,90,91
20180601,3308,2,2
20180602,3701,357,358
20180605,3608,25,25
20180613,4405,672,680
20180613,6101,1200,1326
20180616,4312,76,76
20180617,6401,769,865
20180618,3402,348,420
20180621,3506,399,399
20180624,5109,127,127
20180628,3713,554,564
20180629,4106,5,5
20180630,1304,630,631
20180701,1501,285,285
20180703,4407,296,296
20180703,6103,280,280
20180704,1408,605,606
20180708,3404,5,5
20180709,2101,386,389
20180711,3508,26,26
20180712,2205,41,41
20180714,3415,411,411
20180714,5111,142,150
20180715,2112,5,5
20180716,4201,703,724
20180718,3715,257,257
20180719,4108,98,98
20180720,1306,589,643
20180722,4212,29,29
20180723,6301,68,68
20180724,3302,7,7
20140531,1101,12,12
20140715,3101,9,9
20140825,3301,6,6
20140924,1101,35,35
20141015,5101,8,8
20141224,3101,241,241
20150204,4401,53,53
20150428,5101,499,499
20150927,5001,921,957
20151102,4101,29,29
20151106,4401,1480,1562
20151110,3202,4,4
20151114,3502,16,16
20151205,2201,78,96
20151212,4301,46,49
20151213,1302,4,4
20151224,3702,56,56
20160119,2301,93,94
20160122,4101,30,30
20160126,4401,318,350
20160130,3202,23,24
20160216,4403,752,949
20160225,2201,77,93
20160306,6101,82,83
20160331,2101,99,102
20160409,4201,181,227
20160515,4101,13,13
20160519,4401,744,824
20160523,3202,16,17
20160526,6501,12,13
20160527,3502,23,23
20160609,4403,829,972
20160618,2201,153,203
20160625,4301,32,38
20160626,1302,1,1
20160724,2101,62,62
20160731,4201,109,122
20160908,4101,39,39
20160916,3202,22,22
20160919,6501,42,46
20161024,4101,63,63
20161028,4401,627,647
20161118,4403,1151,1370
20161127,2201,109,113
20161208,6101,121,130
20170103,3201,639,692
20170110,5301,8,8
20170206,1301,22,28
20170217,3701,260,263
20170228,6101,106,110
20170307,3703,3,3
20170312,1201,499,618
20170422,1401,174,178
20170503,5301,3,3
20170602,3101,12979,13245
20170705,1201,648,723
20170712,3301,3154,3408
20170811,1101,52944,54959
20170815,1401,203,206
20170822,3501,40,40
20170921,1301,44,44
20171005,3201,585,586
20171009,3501,31,31
20171012,5301,56,56
20171108,1301,67,67
20171111,3101,13138,13639
20171115,3401,124,125
20171119,3701,440,450
20171126,4105,50,50
20171201,1407,6,6
20171209,3703,9,9
20171214,1201,1884,1996
20171221,3301,4610,4912
20171225,3601,152,152
20180102,5105,11,11
20180113,4113,56,56
20180117,4413,185,192
20180119,3503,82,82
20180128,1301,45,48
20180130,4404,18,18
20180131,3101,22367,23207
20180201,4601,168,168
20180205,3205,385,410
20180207,4415,91,91
20180209,3505,41,41
20180209,5201,60,60
20180220,4406,11,11
20180228,3310,68,68
20180307,4304,724,724
20180308,1305,1,1
20180310,4408,65,65
20180315,5101,7823,8012
20180316,2102,783,835
20180331,3303,302,305
20180409,3707,71,71
20180418,3201,908,941
20180421,5001,1089,1098
20180424,3212,410,410
20180425,4453,116,116
20180425,5301,468,473
20180506,4113,508,509
20180508,3203,102,105
20180511,3307,26,26
20180515,3607,274,274
20180515,5303,88,88
20180523,4404,27,31
20180524,3101,26791,27488
20180526,4311,13,13
20180528,3401,381,383
20180531,3505,405,407
20180531,5201,623,624
20180602,3702,119,126
20180605,3609,152,152
20180613,4406,133,133
20180614,1407,2,2
20180616,4313,164,173
20180616,422801,21,21
20180618,3403,2,2
20180621,3507,42,42
20180621,5203,57,57
20180624,5110,93,93
20180627,1201,1639,1830
20180628,3714,475,477
20180629,4107,376,383
20180630,1305,561,561
20180630,522401,21,21
20180701,1502,3,3
20180703,4408,315,315
20180703,6104,425,426
20180708,3405,318,318
20180708,5101,9856,10163
20180709,2102,739,767
20180711,3509,294,294
20180714,3416,339,339
20180715,2113,5,5
20180716,4202,2,2
20180718,3716,195,195
20180719,4109,16,16
20180720,1307,94,94
20180724,3303,11,11
20140927,4401,3,3
20150111,1101,293,293
20150405,3301,82,82
20150504,1101,1861,1949
20150511,3201,16,17
20150705,NULL,1,1
20150720,1201,106,121
20150801,5101,1565,1622
20150904,3201,569,622
20151013,1101,11660,12360
20151017,1401,1,1
20151020,3201,787,951
20151123,1301,27,28
20160114,5001,607,627
20160217,3101,2120,2235
20160220,3205,101,121
20160327,3301,788,948
20160330,5101,1497,1623
20160331,2102,9,10
20160402,4419,15,16
20160426,1101,13351,13966
20160507,5001,1417,1553
20160613,3205,62,73
20160723,5101,1755,1919
20160724,2102,20,20
20160819,1101,25220,26642
20160826,3201,771,857
20160929,1301,20,20
20161001,2301,92,94
20161016,5001,600,657
20161119,3101,4871,5027
20161122,3205,80,96
20161229,3301,2340,2611
20170103,3202,16,16
20170106,6501,63,68
20170107,3502,12,12
20170205,4301,18,18
20170206,1302,1,1
20170217,3702,24,24
20170304,2101,73,74
20170311,4201,178,192
20170315,4501,282,301
20170324,4419,25,29
20170414,2301,186,202
20170421,4401,793,835
20170429,5001,755,777
20170511,4403,1491,1708
20170520,2201,277,285
20170601,6101,157,165
20170704,4201,295,301
20170708,4501,449,455
20170712,3302,19,19
20170717,4419,31,40
20170807,2301,179,183
20170810,4101,43,43
20170814,4401,1002,1026
20170821,6501,29,30
20170822,3502,33,33
20170825,5105,8,8
20170904,4403,1700,1777
20170913,2201,91,94
20170920,4301,77,77
20170921,1302,7,7
20170928,3205,69,70
20171005,3202,14,14
20171008,6501,27,27
20171009,3502,27,27
20171020,4403,2936,3091
20171028,3307,34,35
20171107,4301,103,103
20171108,1302,3,3
20171110,6101,214,218
20171119,3702,11,11
20171206,2101,138,138
20171211,5111,1,1
20171213,4201,1155,1164
20171217,4501,818,828
20171221,3302,18,18
20171226,4419,64,67
20180107,4103,434,498
20180115,3204,117,117
20180117,4414,17,17
20180127,4301,77,77
20180128,1302,7,7
20180129,420607,203,219
20180130,4405,64,65
20180130,6101,376,376
20180205,3206,5,5
20180207,4416,104,104
20180209,3506,99,99
20180220,4407,1,1
20180226,2101,76,76
20180310,4409,103,103
20180319,3706,22,22
20180321,5113,248,250
20180325,3717,3,3
20180327,4503,46,46
20180331,3304,2,2
20180402,3501,270,274
20180409,3708,141,141
20180413,4205,221,221
20180417,6201,10,10
20180418,3202,189,212
20180421,3306,121,122
20180424,3213,138,138
20180501,1301,503,512
20180506,4114,222,222
20180508,3204,456,460
20180512,3701,351,380
20180523,4405,583,604
20180523,6101,857,937
20180527,6401,463,493
20180528,3402,214,256
20180531,3506,503,504
20180601,3310,330,331
20180602,3703,679,707
20180605,5306,10,10
20180611,1501,109,109
20180613,4407,288,292
20180613,6103,162,163
20180614,1408,274,274
20180619,2101,379,379
20180624,3415,258,258
20180624,5111,89,91
20180626,4201,753,784
20180628,3715,114,114
20180629,4108,66,67
20180630,1306,727,757
20180703,4409,705,708
20180703,6105,87,87
20180704,1410,148,148
20180709,2103,238,238
20180714,5113,598,617
20180715,2114,90,90
20180716,4203,84,84
20180718,3717,744,748
20180719,4110,529,545
20180720,1308,175,175
20140625,3101,6,6
20140809,5101,2,2
20150114,4401,21,21
20150204,4403,43,43
20150507,4401,140,140
20151012,4101,36,36
20151016,4401,1984,2067
20151020,3202,23,23
20151024,3502,10,10
20151106,4403,3021,3385
20151115,2201,30,30
20151122,4301,36,42
20151123,1302,4,4
20151221,2101,148,164
20160126,4403,1046,1205
20160205,3701,58,59
20160216,6101,60,63
20160319,4201,167,199
20160327,3302,3,3
20160410,1401,22,22
20160425,4101,23,23
20160429,4401,582,588
20160519,4403,1088,1456
20160528,2201,86,95
20160609,6101,73,78
20160803,1401,52,52
20160818,4101,41,41
20160826,3202,17,21
20160829,6501,51,58
20160920,3701,126,132
20160928,4301,34,40
20161028,4403,1155,1382
20161107,3701,209,216
20161118,6101,164,197
20161202,1201,754,946
20161229,3302,13,13
20170116,1301,55,59
20170127,3701,28,28
20170217,3703,3,3
20170222,1201,570,729
20170303,5101,3574,3751
20170304,2102,85,104
20170406,3201,800,844
20170413,5301,9,9
20170509,1301,20,20
20170512,3101,13971,14575
20170615,1201,793,932
20170622,3301,2746,2932
20170721,1101,53532,57340
20170725,1401,230,231
20170802,5001,959,966
20170806,5301,17,17
20170831,1301,43,45
20170905,3101,15680,16052
20170909,3401,58,63
20171018,1301,78,78
20171021,3101,13173,13660
20171025,3401,169,172
20171029,3701,452,453
20171111,1407,13,13
20171119,3703,2,2
20171124,1201,1781,1948
20171205,5101,13808,13959
20171206,2102,357,390
20171221,3303,191,193
20171226,6540,132,134
20171230,1101,47343,50428
20180111,4601,16,16
20180115,3205,252,257
20180117,4415,8,8
20180119,3505,4,4
20180119,5201,33,33
20180130,4406,146,146
20180131,1407,11,11
20180207,4417,94,94
20180209,5203,25,25
20180217,4304,85,85
20180220,4408,9,9
20180225,5101,4650,4847
20180226,2102,442,465
20180307,4306,356,366
20180328,3201,839,861
20180331,5001,1115,1122
20180401,6501,58,62
20180402,3502,289,289
20180405,5105,6,6
20180409,3709,18,18
20180416,4113,306,306
20180418,3203,87,87
20180421,3307,36,36
20180425,3607,217,217
20180425,5303,69,69
20180501,1302,1110,1111
20180502,420607,269,282
20180504,4601,709,709
20180506,4115,327,327
20180508,3205,651,669
20180512,3702,87,87
20180515,3609,52,52
20180523,4406,120,120
20180526,4313,12,12
20180528,3403,8,8
20180531,5203,61,61
20180601,3311,1,1
20180602,3704,70,70
20180605,3611,316,318
20180610,4501,1601,1618
20180613,4408,210,211
20180613,6104,287,288
20180618,3405,188,189
20180618,5101,8283,8457
20180619,2102,663,686
20180621,3509,220,222
20180624,3416,217,217
20180628,3716,79,79
20180629,4109,5,5
20180630,1307,118,118
20180701,1504,808,808
20180709,2104,7,7
20180714,5114,26,26
20180717,532901,54,54
20180720,1309,451,500
20180720,320581,194,194
20180724,3305,13,13
20180724,5001,27,27
20140927,4403,3,3
20141001,1101,19,19
20150205,3101,105,105
20150315,3301,88,88
20150414,1101,1356,1447
20150601,3205,46,49
20150630,1201,68,87
20150708,3301,792,814
20150711,5101,684,712
20150807,1101,9773,10347
20150814,3201,656,673
20150920,3101,3166,3368
20151004,5001,970,1007
20151107,3101,5365,5772
20151110,3205,387,489
20151124,NULL,1,1
20151217,3301,1755,2130
20151220,5101,2618,2736
20151221,2102,15,15
20160127,3101,4157,4391
20160130,3205,118,164
20160205,3702,10,10
20160303,4501,30,31
20160312,4419,18,21
20160402,2301,92,92
20160417,5001,707,757
20160523,3205,88,99
20160705,4419,12,13
20160729,1101,25094,27116
