,dt_ymd,city_id,_c2
30351,20180526,6301.0,107
30352,20180526,320581.0,132
30353,20180527,4110.0,177
30354,20180529,1408.0,100
30355,20180529,3208.0,157
30356,20180529,4408.0,166
30357,20180531,4415.0,448
30358,20180601,3307.0,68
30359,20180601,5107.0,169
30360,20180602,4116.0,412
30361,20180603,4205.0,266
30362,20180604,4414.0,533
30363,20180605,2103.0,165
30364,20180605,3303.0,419
30365,20180605,4503.0,261
30366,20180606,2312.0,22
30367,20180607,1201.0,1684
30368,20180607,3601.0,428
30369,20180607,4201.0,779
30370,20180608,1410.0,41
30371,20180608,3210.0,232
30372,20180610,4417.0,543
30373,20180611,2106.0,78
30374,20180611,3306.0,121
30375,20180611,5106.0,40
30376,20180612,4115.0,376
30377,20180613,3604.0,31
30378,20180614,3213.0,475
30379,20180614,4413.0,299
30380,20180615,1502.0,4
30381,20180615,2102.0,921
30382,20180615,3302.0,311
30383,20180615,4502.0,274
30384,20180618,3209.0,311
30385,20180618,4409.0,441
30386,20180620,4416.0,486
30387,20180621,3305.0,49
30388,20180621,5105.0,1
30389,20180622,4114.0,370
30390,20180623,4203.0,28
30391,20180624,3212.0,705
30392,20180624,4412.0,152
30393,20180625,1501.0,163
30394,20180625,2101.0,377
30395,20180625,3301.0,5244
30396,20180625,4501.0,2140
30397,20180625,5101.0,11024
30398,20180625,6301.0,72
30399,20180625,320581.0,103
30400,20180626,2310.0,85
30401,20180626,4110.0,539
30402,20180628,1408.0,397
30403,20180628,3208.0,355
30404,20180628,4408.0,257
30405,20180630,4415.0,626
30406,20180701,4116.0,487
30407,20180702,4205.0,362
30408,20180703,4414.0,852
30409,20180704,2103.0,210
30410,20180704,3303.0,479
30411,20180704,4503.0,314
30412,20180704,320583.0,0
30413,20180705,2312.0,113
30414,20180706,1201.0,1849
30415,20180706,3601.0,719
30416,20180706,4201.0,784
30417,20180706,522601.0,8
30418,20180707,1410.0,188
30419,20180707,3210.0,242
30420,20180709,2308.0,8
30421,20180709,3508.0,26
30422,20180709,4108.0,79
30423,20180710,2106.0,762
30424,20180710,3306.0,160
30425,20180710,5106.0,150
30426,20180711,4115.0,382
30427,20180712,3604.0,44
30428,20180713,3213.0,823
30429,20180713,4413.0,532
30430,20180714,1502.0,41
30431,20180714,2102.0,819
30432,20180714,3302.0,320
30433,20180714,4502.0,626
30434,20180714,330782.0,2
30435,20180717,3209.0,309
30436,20180717,4409.0,603
30437,20180719,3507.0,245
30438,20180719,4107.0,509
30439,20180720,1505.0,84
30440,20180720,2105.0,109
30441,20180720,3305.0,150
30442,20180720,4505.0,180
30443,20180720,5105.0,9
30444,20180721,4114.0,598
30445,20180722,4203.0,89
30446,20180723,3212.0,446
30447,20180723,4412.0,105
30448,20180724,1501.0,276
30449,20180724,2101.0,413
30450,20180724,3301.0,5673
30451,20180724,4501.0,2131
30452,20180724,5101.0,11458
30453,20180724,6301.0,109
30454,20180724,320581.0,177
30455,20180725,2310.0,472
30456,20180725,4110.0,564
30457,20180727,1408.0,784
30458,20180727,3208.0,454
30459,20180727,4408.0,303
30460,20180729,2306.0,92
30461,20180729,3506.0,380
30462,20180729,4106.0,22
30463,20180729,5306.0,65
30464,20180730,1504.0,1154
30465,20180730,2104.0,11
30466,20180730,3304.0,19
30467,20180730,4504.0,110
30468,20180731,4113.0,772
30469,20180801,4205.0,462
30470,20180802,4414.0,939
30471,20180803,2103.0,455
30472,20180803,3303.0,353
30473,20180803,4503.0,315
30474,20180804,2312.0,290
30475,20180805,1201.0,1360
30476,20180805,3601.0,216
30477,20180805,4201.0,609
30478,20180805,522601.0,70
30479,20180806,1410.0,333
30480,20180806,3210.0,304
30481,20180808,2308.0,127
30482,20180808,3508.0,143
30483,20180808,4108.0,132
30484,20180809,3717.0,876
30485,20180810,4115.0,468
30486,20180811,3604.0,65
30487,20180812,3213.0,827
30488,20180812,4413.0,552
30489,20180813,1502.0,75
30490,20180813,2102.0,840
30491,20180813,3302.0,284
30492,20180813,4502.0,535
30493,20180813,330782.0,9
30494,20180816,3209.0,217
30495,20180816,4409.0,216
30496,20180818,3507.0,234
30497,20180818,4107.0,749
30498,20180819,3716.0,388
30499,20180820,4114.0,530
30500,20180821,4203.0,129
30501,20180822,3212.0,397
30502,20180822,4412.0,38
30503,20180823,1501.0,366
30504,20180823,2101.0,396
30505,20180823,3301.0,5854
30506,20180823,4501.0,2474
30507,20180823,5101.0,10922
30508,20180823,6301.0,65
30509,20180823,320581.0,166
30510,20180824,2310.0,893
30511,20180824,4110.0,446
30512,20180826,1408.0,723
30513,20180826,3208.0,441
30514,20180826,4408.0,331
30515,20180828,2306.0,127
30516,20180828,3506.0,339
30517,20180828,4106.0,31
30518,20180828,5306.0,233
30519,20180829,3715.0,535
30520,20180830,4113.0,695
30521,20180831,4202.0,41
30522,20180831,130682.0,3
30523,20180901,4414.0,1141
30524,20180902,2103.0,323
30525,20180902,3303.0,331
30526,20180902,4503.0,360
30527,20180902,320583.0,31
30528,20180903,2312.0,362
30529,20140620,3101.0,6
30530,20141016,3101.0,22
30531,20141115,3101.0,19
30532,20141214,3101.0,25
30533,20150124,3101.0,75
30534,20150223,3101.0,24
30535,20150322,3101.0,124
30536,20150421,3101.0,349
30537,20150520,3101.0,1479
30538,20150719,1201.0,144
30539,20150719,4201.0,219
30540,20150818,1201.0,452
30541,20150818,4201.0,423
30542,20150828,,2
30543,20150917,1201.0,564
30544,20150917,4201.0,710
30545,20151005,3702.0,7
30546,20151015,1301.0,39
30547,20151015,3101.0,4391
30548,20151015,4301.0,31
30549,20151015,6101.0,130
30550,20151104,1302.0,1
30551,20151104,3702.0,19
30552,20151114,1301.0,15
30553,20151114,3101.0,4319
30554,20151114,3701.0,18
30555,20151114,4301.0,42
30556,20151114,6101.0,207
30557,20151203,1302.0,7
30558,20151203,3702.0,23
30559,20151213,1301.0,21
30560,20151213,3101.0,3476
30561,20151213,3701.0,21
30562,20151213,4301.0,48
30563,20151213,6101.0,162
30564,20151231,2201.0,149
30565,20160105,2201.0,118
30566,20160107,4419.0,7
30567,20160113,1302.0,3
30568,20160113,3702.0,21
30569,20160123,1301.0,58
30570,20160123,3101.0,2992
30571,20160123,3701.0,64
30572,20160123,4301.0,31
30573,20160123,6101.0,121
30574,20160204,2201.0,95
30575,20160206,4419.0,1
30576,20160212,1302.0,1
30577,20160212,3702.0,9
30578,20160222,1301.0,31
30579,20160222,3101.0,4498
30580,20160222,3701.0,32
30581,20160222,4301.0,53
30582,20160222,6101.0,111
30583,20160303,2201.0,86
30584,20160305,4419.0,33
30585,20160311,1302.0,9
30586,20160311,3702.0,4
30587,20160321,1301.0,12
30588,20160321,3101.0,3199
30589,20160321,3701.0,62
30590,20160321,4301.0,32
30591,20160321,6101.0,94
30592,20160402,2201.0,72
30593,20160404,4419.0,8
30594,20160410,1302.0,3
30595,20160410,3702.0,4
30596,20160420,1301.0,9
30597,20160420,3101.0,4804
30598,20160420,3701.0,79
30599,20160420,4301.0,35
30600,20160420,6101.0,116
30601,20160429,2102.0,18
30602,20160429,3302.0,13
30603,20160501,2201.0,110
30604,20160503,4419.0,22
30605,20160528,2102.0,28
30606,20160528,3302.0,5
30607,20160602,4419.0,12
30608,20160619,1201.0,682
30609,20160619,4201.0,283
30610,20160627,2102.0,15
30611,20160627,3302.0,10
30612,20160701,4419.0,34
30613,20160718,1201.0,399
30614,20160718,4201.0,143
30615,20160726,2102.0,36
30616,20160726,3302.0,9
30617,20160817,1201.0,326
30618,20160817,4201.0,186
30619,20160825,2102.0,35
30620,20160825,3302.0,12
30621,20160916,1201.0,491
30622,20160916,4201.0,97
30623,20160924,2102.0,18
30624,20160924,3302.0,8
30625,20161004,1302.0,1
30626,20161004,3702.0,7
30627,20161014,1301.0,28
30628,20161014,3101.0,8000
30629,20161014,3701.0,225
30630,20161014,4301.0,58
30631,20161014,6101.0,148
30632,20161103,3702.0,6
30633,20161113,1301.0,17
30634,20161113,3101.0,4235
30635,20161113,3701.0,166
30636,20161113,4301.0,21
30637,20161113,6101.0,61
30638,20161202,1302.0,2
30639,20161202,3702.0,9
30640,20161212,1301.0,25
30641,20161212,3101.0,8603
30642,20161212,3701.0,201
30643,20161212,4301.0,54
30644,20161212,6101.0,129
30645,20161230,2201.0,144
30646,20170102,3703.0,1
30647,20170104,2201.0,107
30648,20170106,4419.0,29
30649,20170112,1302.0,1
30650,20170112,3702.0,4
30651,20170122,1301.0,22
30652,20170122,3101.0,6668
30653,20170122,3701.0,307
30654,20170122,4301.0,27
30655,20170122,6101.0,123
30656,20170203,2201.0,41
30657,20170205,4419.0,14
30658,20170211,1302.0,5
30659,20170211,3702.0,9
30660,20170221,1301.0,20
30661,20170221,3101.0,6519
30662,20170221,3701.0,187
30663,20170221,4301.0,47
30664,20170221,6101.0,79
30665,20170302,2201.0,104
30666,20170304,4419.0,13
30667,20170310,1302.0,1
30668,20170310,3702.0,4
30669,20170320,1301.0,18
30670,20170320,3101.0,9848
30671,20170320,3701.0,198
30672,20170320,4301.0,49
30673,20170320,6101.0,105
30674,20170329,2102.0,135
30675,20170329,3302.0,23
30676,20170401,2201.0,129
30677,20170403,4419.0,4
30678,20170428,2102.0,139
30679,20170428,3302.0,9
30680,20170502,4419.0,42
30681,20170519,1201.0,1276
30682,20170519,4201.0,534
