,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
88,2017-10-05,51549.95174306128,39252.92684317748,70017.24769057444,51549.95174306128,51549.95174306128,0.06451445011538345,0.06451445011538345,0.06451445011538345,0.06451445011538345,0.06451445011538345,0.06451445011538345,0.0,0.0,0.0,54875.66853323943
89,2017-10-06,51637.54484885217,46837.684610403565,76681.1398622936,51637.54484885217,51637.54484885217,0.1865585615220946,0.1865585615220946,0.1865585615220946,0.1865585615220946,0.1865585615220946,0.1865585615220946,0.0,0.0,0.0,61270.97093638668
90,2017-10-07,51725.137954643054,29960.875480683357,59587.57108853536,51725.137954643054,51725.137954643054,-0.16206514049794837,-0.16206514049794837,-0.16206514049794837,-0.16206514049794837,-0.16206514049794837,-0.16206514049794837,0.0,0.0,0.0,43342.29620474806
91,2017-10-08,51812.731060433944,26363.345724455874,55759.12053665713,51812.731060433944,51812.731060433944,-0.21039116990276477,-0.21039116990276477,-0.21039116990276477,-0.21039116990276477,-0.21039116990276477,-0.21039116990276477,0.0,0.0,0.0,40911.78995677193
92,2017-10-09,51900.32416622483,39246.78094612436,69144.21856423716,51900.32416622483,51900.32416622483,0.041023690944302985,0.041023690944302985,0.041023690944302985,0.041023690944302985,0.041023690944302985,0.041023690944302985,0.0,0.0,0.0,54029.46702472918
93,2017-10-10,51987.917272015715,39489.687841022154,68446.61994666998,51987.917272015715,51987.917272015715,0.036759890612165426,0.036759890612165426,0.036759890612165426,0.036759890612165426,0.036759890612165426,0.036759890612165426,0.0,0.0,0.0,53898.98742408931
94,2017-10-11,52075.510377806604,40341.90808812569,70228.92844474495,52075.510377806604,52075.510377806604,0.04359971720755927,0.04359971720755927,0.04359971720755927,0.04359971720755927,0.04359971720755927,0.04359971720755927,0.0,0.0,0.0,54345.98790371829
95,2017-10-12,52163.10348359749,39823.721695048436,70638.88101374304,52163.10348359749,52163.10348359749,0.06451445011551982,0.06451445011551982,0.06451445011551982,0.06451445011551982,0.06451445011551982,0.06451445011551982,0.0,0.0,0.0,55528.377421160745
96,2017-10-13,52250.69658585917,45008.94005979036,77435.45447738886,52250.69658585917,52250.69658585917,0.18655856152226066,0.18655856152226066,0.18655856152226066,0.18655856152226066,0.18655856152226066,0.18655856152226066,0.0,0.0,0.0,61998.51137945316
97,2017-10-14,52338.28968812085,27513.780487116153,58691.74530769224,52338.28968812086,52338.28968812086,-0.16206514049807605,-0.16206514049807605,-0.16206514049807605,-0.16206514049807605,-0.16206514049807605,-0.16206514049807605,0.0,0.0,0.0,43856.077416386535
98,2017-10-15,52425.88279038254,24084.08603986449,56998.6426825022,52425.88279038254,52425.88279038254,-0.21039116990313037,-0.21039116990313037,-0.21039116990313037,-0.21039116990313037,-0.21039116990313037,-0.21039116990313037,0.0,0.0,0.0,41395.93997690957
99,2017-10-16,52513.475892644215,38696.9216826718,69361.36326091402,52513.475892644215,52513.475892644215,0.04102369094418355,0.04102369094418355,0.04102369094418355,0.04102369094418355,0.04102369094418355,0.04102369094418355,0.0,0.0,0.0,54667.77249806888
100,2017-10-17,52601.068994905894,39304.90982633936,70142.86203616914,52601.068994905894,52601.068994905894,0.036759890611776244,0.036759890611776244,0.036759890611776244,0.036759890611776244,0.036759890611776244,0.036759890611776244,0.0,0.0,0.0,54534.67853722113
101,2017-10-18,52688.66209716758,39467.355065549935,69751.1394660256,52688.66209716758,52688.66209716758,0.04359971720745936,0.04359971720745936,0.04359971720745936,0.04359971720745936,0.04359971720745936,0.04359971720745936,0.0,0.0,0.0,54985.87286464347
102,2017-10-19,52776.255199429266,40078.83846739783,71593.2677562205,52776.255199429266,52776.255199429266,0.06451445011525923,0.06451445011525923,0.06451445011525923,0.06451445011525923,0.06451445011525923,0.06451445011525923,0.0,0.0,0.0,56181.08628276303
103,2017-10-20,52863.84830169094,47622.28341064417,76638.63499234467,52863.84830169094,52863.84830169094,0.1865585615224267,0.1865585615224267,0.1865585615224267,0.1865585615224267,0.1865585615224267,0.1865585615224267,0.0,0.0,0.0,62726.05179739418
104,2017-10-21,52951.441403952624,28255.526773999987,59274.25606554467,52951.441403952624,52951.441403952624,-0.16206514049853746,-0.16206514049853746,-0.16206514049853746,-0.16206514049853746,-0.16206514049853746,-0.16206514049853746,0.0,0.0,0.0,44369.85861322097
105,2017-10-22,53039.03450621431,26032.09073712026,57740.673271343214,53039.03450621431,53039.03450621431,-0.21039116990272747,-0.21039116990272747,-0.21039116990272747,-0.21039116990272747,-0.21039116990272747,-0.21039116990272747,0.0,0.0,0.0,41880.08998594075
106,2017-10-23,53126.62760847598,38932.28403109484,69635.91332337089,53126.62760847598,53126.62760847598,0.04102369094442282,0.04102369094442282,0.04102369094442282,0.04102369094442282,0.04102369094442282,0.04102369094442282,0.0,0.0,0.0,55306.07796040554
107,2017-10-25,53301.81381299935,40715.88264229805,70546.18926755045,53301.81381299935,53301.81381299935,0.04359971720749216,0.04359971720749216,0.04359971720749216,0.04359971720749216,0.04359971720749216,0.04359971720749216,0.0,0.0,0.0,55625.75782189253
108,2017-10-26,53389.40691526103,42297.14880620102,71576.01222178867,53389.40691526103,53389.40691526103,0.06451445011545305,0.06451445011545305,0.06451445011545305,0.06451445011545305,0.06451445011545305,0.06451445011545305,0.0,0.0,0.0,56833.79514438927
109,2017-10-27,53477.00001752271,47479.57368408373,78368.16446860036,53477.00001752271,53477.00001752271,0.18655856152247155,0.18655856152247155,0.18655856152247155,0.18655856152247155,0.18655856152247155,0.18655856152247155,0.0,0.0,0.0,63453.592215328936
110,2017-10-28,53564.5931027192,28883.91925925925,60316.03356600947,53564.5931027192,53564.5931027192,-0.16206514049833146,-0.16206514049833146,-0.16206514049833146,-0.16206514049833146,-0.16206514049833146,-0.16206514049833146,0.0,0.0,0.0,44883.63979579106
111,2017-10-29,53652.18618791568,26939.485180364725,57706.046572469466,53652.18618791568,53652.18618791568,-0.2103911699026168,-0.2103911699026168,-0.2103911699026168,-0.2103911699026168,-0.2103911699026168,-0.2103911699026168,0.0,0.0,0.0,42364.239968007074
112,2017-10-30,53739.779273112166,40292.24061240214,70648.31888366534,53739.779273112166,53739.779273112166,0.04102369094379408,0.04102369094379408,0.04102369094379408,0.04102369094379408,0.04102369094379408,0.04102369094379408,0.0,0.0,0.0,55944.38336940003
113,2017-10-31,53827.37235830865,41108.906078727705,70108.5276448731,53827.37235830865,53827.37235830865,0.03675989061196984,0.03675989061196984,0.03675989061196984,0.03675989061196984,0.03675989061196984,0.03675989061196984,0.0,0.0,0.0,55806.06067812985
114,2017-11-01,53914.965443505134,41687.65878895151,72198.4701910217,53914.965443505134,53914.965443505134,0.04359971720752496,0.04359971720752496,0.04359971720752496,0.04359971720752496,0.04359971720752496,0.04359971720752496,0.0,0.0,0.0,56265.64269009543
115,2017-11-02,54002.558528701615,42423.995866670964,73617.84010992014,54002.558528701615,54002.558528701615,0.06451445011553197,0.06451445011553197,0.06451445011553197,0.06451445011553197,0.06451445011553197,0.06451445011553197,0.0,0.0,0.0,57486.503897012626
116,2017-11-03,54090.1516138981,49737.904108978575,78867.18646418347,54090.1516138981,54090.1516138981,0.18655856152242048,0.18655856152242048,0.18655856152242048,0.18655856152242048,0.18655856152242048,0.18655856152242048,0.0,0.0,0.0,64181.13249151657
117,2017-11-04,54177.74469909458,30622.196536035026,61763.575224318134,54177.74469909458,54177.74469909458,-0.16206514049823204,-0.16206514049823204,-0.16206514049823204,-0.16206514049823204,-0.16206514049823204,-0.16206514049823204,0.0,0.0,0.0,45397.420892558475
118,2017-11-05,54265.33778429107,28311.00363475425,57573.14614103291,54265.33778429107,54265.33778429107,-0.21039116990259812,-0.21039116990259812,-0.21039116990259812,-0.21039116990259812,-0.21039116990259812,-0.21039116990259812,0.0,0.0,0.0,42848.38988269441
119,2017-11-06,54352.93086948755,42132.48172496333,71565.74722950209,54352.93086948755,54352.93086948755,0.04102369094403333,0.04102369094403333,0.04102369094403333,0.04102369094403333,0.04102369094403333,0.04102369094403333,0.0,0.0,0.0,56582.68870737982
120,2017-11-07,54440.52395468404,41560.382483090056,72034.90912927763,54440.52395468404,54440.52395468404,0.03675989061210483,0.03675989061210483,0.03675989061210483,0.03675989061210483,0.03675989061210483,0.03675989061210483,0.0,0.0,0.0,56441.751660123904
121,2017-11-08,54528.11703988052,41868.83156281555,72310.21871242228,54528.11703988052,54528.11703988052,0.04359971720755776,0.04359971720755776,0.04359971720755776,0.04359971720755776,0.04359971720755776,0.04359971720755776,0.0,0.0,0.0,56905.52752267992
122,2017-11-09,54615.71012507701,43091.122157221165,72724.81013619536,54615.71012507701,54615.71012507701,0.06451445011527138,0.06451445011527138,0.06451445011527138,0.06451445011527138,0.06451445011527138,0.06451445011527138,0.0,0.0,0.0,58139.21263145141
123,2017-11-10,54696.52727397345,50150.329984011085,78634.92216853099,54696.52727397345,54696.52727397345,0.1865585615224653,0.1865585615224653,0.1865585615224653,0.1865585615224653,0.1865585615224653,0.1865585615224653,0.0,0.0,0.0,64900.63272248022
124,2017-11-11,54777.3444228699,31169.945329984414,61355.8945417837,54777.3444228699,54777.3444228699,-0.16206514049835968,-0.16206514049835968,-0.16206514049835968,-0.16206514049835968,-0.16206514049835968,-0.16206514049835968,0.0,0.0,0.0,45899.846402850446
125,2017-11-12,54858.161571766344,28345.418682891403,58624.95019595829,54858.161571766344,54858.161571766344,-0.21039116990257947,-0.21039116990257947,-0.21039116990257947,-0.21039116990257947,-0.21039116990257947,-0.21039116990257947,0.0,0.0,0.0,43316.4887799777
126,2017-11-13,54938.978720662795,41383.21023099764,72070.27512924903,54938.978720662795,54938.978720662795,0.0410236909439139,0.0410236909439139,0.0410236909439139,0.0410236909439139,0.0410236909439139,0.0410236909439139,0.0,0.0,0.0,57192.77840447353
127,2017-11-14,55019.79586955923,43140.78746428319,70328.85727428488,55019.79586955923,55019.79586955923,0.03675989061190135,0.03675989061190135,0.03675989061190135,0.03675989061190135,0.03675989061190135,0.03675989061190135,0.0,0.0,0.0,57042.317547213366
128,2017-11-15,55100.61301845568,42086.463810686444,71616.3912477979,55100.61301845568,55100.61301845568,0.04359971720745787,0.04359971720745787,0.04359971720745787,0.04359971720745787,0.04359971720745787,0.04359971720745787,0.0,0.0,0.0,57502.98416401792
129,2017-11-16,55181.43016735213,43955.7848205514,74222.73489170488,55181.43016735213,55181.43016735213,0.0645144501151257,0.0645144501151257,0.0645144501151257,0.0645144501151257,0.0645144501151257,0.0645144501151257,0.0,0.0,0.0,58741.42979116507
130,2017-11-17,55262.24731624857,50678.19737866351,80313.84262690443,55262.24731624857,55262.24731624857,0.186558561522293,0.186558561522293,0.186558561522293,0.186558561522293,0.186558561522293,0.186558561522293,0.0,0.0,0.0,65571.89268205709
131,2017-11-18,55343.06446514502,31170.901578236233,62350.11823655771,55343.06446514502,55343.06446514502,-0.16206514049848741,-0.16206514049848741,-0.16206514049848741,-0.16206514049848741,-0.16206514049848741,-0.16206514049848741,0.0,0.0,0.0,46373.88294698445
132,2017-11-19,55423.881614041464,28591.14397714288,59175.65085570679,55423.881614041464,55423.881614041464,-0.21039116990256082,-0.21039116990256082,-0.21039116990256082,-0.21039116990256082,-0.21039116990256082,-0.21039116990256082,0.0,0.0,0.0,43763.18632072225
133,2017-11-20,55504.698762937915,42741.32122331184,71379.20459101537,55504.698762937915,55504.698762937915,0.04102369094407786,0.04102369094407786,0.04102369094407786,0.04102369094407786,0.04102369094407786,0.04102369094407786,0.0,0.0,0.0,57781.706370932814
134,2017-11-21,55585.515911834365,42522.67825933288,73221.4700801048,55585.515911834365,55585.515911834365,0.03675989061203632,0.03675989061203632,0.03675989061203632,0.03675989061203632,0.03675989061203632,0.03675989061203632,0.0,0.0,0.0,57628.833396367
135,2017-11-22,55666.33306073081,41515.2506981417,73654.14265685281,55666.33306073081,55666.33306073081,0.04359971720749066,0.04359971720749066,0.04359971720749066,0.04359971720749066,0.04359971720749066,0.04359971720749066,0.0,0.0,0.0,58093.36944015666
136,2017-11-23,55747.15020962725,43823.958636506766,73878.4344607528,55747.15020962725,55747.15020962725,0.06451445011520461,0.06451445011520461,0.06451445011520461,0.06451445011520461,0.06451445011520461,0.06451445011520461,0.0,0.0,0.0,59343.64695089107
137,2017-11-24,55771.87611669802,50875.677520460245,81206.4993493597,55771.87611669802,55771.87611669802,0.18655856152233782,0.18655856152233782,0.18655856152233782,0.18655856152233782,0.18655856152233782,0.18655856152233782,0.0,0.0,0.0,66176.59709843123
138,2017-11-25,55796.602023768784,30807.857589230953,60758.226737282035,55796.602023768784,55796.602023768784,-0.1620651404980543,-0.1620651404980543,-0.1620651404980543,-0.1620651404980543,-0.1620651404980543,-0.1620651404980543,0.0,0.0,0.0,46753.917877472675
139,2017-11-26,55821.32793083955,28354.249887645114,58709.604266208604,55821.32793083954,55821.32793083954,-0.2103911699024502,-0.2103911699024502,-0.2103911699024502,-0.2103911699024502,-0.2103911699024502,-0.2103911699024502,0.0,0.0,0.0,44077.0134419619
140,2017-11-27,55846.05383791032,42980.34513196862,73176.08632218905,55846.05383791032,55846.05383791032,0.04102369094395842,0.04102369094395842,0.04102369094395842,0.04102369094395842,0.04102369094395842,0.04102369094395842,0.0,0.0,0.0,58137.065090996424
141,2017-11-28,55870.77974498109,43398.04739826756,73453.09738638575,55870.77974498109,55870.77974498109,0.03675989061190923,0.03675989061190923,0.03675989061190923,0.03675989061190923,0.03675989061190923,0.03675989061190923,0.0,0.0,0.0,57924.58349680867
142,2017-11-29,55895.505652051856,42914.04417250002,72685.89911435786,55895.505652051856,55895.505652051856,0.04359971720752347,0.04359971720752347,0.04359971720752347,0.04359971720752347,0.04359971720752347,0.04359971720752347,0.0,0.0,0.0,58332.53389165285
143,2017-11-30,55920.23155912262,43436.90132944023,74706.44703793856,55920.23155912262,55920.23155912262,0.06451445011500148,0.06451445011500148,0.06451445011500148,0.06451445011500148,0.06451445011500148,0.06451445011500148,0.0,0.0,0.0,59527.894548462966
144,2017-12-01,55944.95746619339,50778.76981363354,81735.61227368432,55944.95746619339,55944.95746619339,0.18655856152228678,0.18655856152228678,0.18655856152228678,0.18655856152228678,0.18655856152228678,0.18655856152228678,0.0,0.0,0.0,66381.96825551194
145,2017-12-02,55969.68337326415,31234.842995141575,61601.07916063966,55969.68337326415,55969.68337326415,-0.1620651404985157,-0.1620651404985157,-0.1620651404985157,-0.1620651404985157,-0.1620651404985157,-0.1620651404985157,0.0,0.0,0.0,46898.94877371866
146,2017-12-03,55994.40928033492,29323.20952454751,59909.66154928614,55994.40928033492,55994.40928033492,-0.21039116990310802,-0.21039116990310802,-0.21039116990310802,-0.21039116990310802,-0.21039116990310802,-0.21039116990310802,0.0,0.0,0.0,44213.68000381181
147,2017-12-04,56019.13518740569,42050.22363539943,74852.25968776442,56019.13518740569,56019.13518740569,0.04102369094383899,0.04102369094383899,0.04102369094383899,0.04102369094383899,0.04102369094383899,0.04102369094383899,0.0,0.0,0.0,58317.24687627496
148,2017-12-05,56043.86109447646,42638.66649784184,73612.76337358296,56043.86109447646,56043.86109447646,0.03675989061178211,0.03675989061178211,0.03675989061178211,0.03675989061178211,0.03675989061178211,0.03675989061178211,0.0,0.0,0.0,58104.027297771325
149,2017-12-06,56068.587001547225,42453.59271933741,74532.91613526181,56068.58700154722,56068.58700154722,0.043599717207537136,0.043599717207537136,0.043599717207537136,0.043599717207537136,0.043599717207537136,0.043599717207537136,0.0,0.0,0.0,58513.16153904087
150,2017-12-07,56093.312908618,44353.56634563359,75603.73790108658,56093.312908618,56093.312908618,0.06451445011513784,0.06451445011513784,0.06451445011513784,0.06451445011513784,0.06451445011513784,0.06451445011513784,0.0,0.0,0.0,59712.14214605385
151,2017-12-08,56054.22306560045,50119.86835279907,81246.93149719233,56054.22306560045,56054.22306560045,0.1865585615223316,0.1865585615223316,0.1865585615223316,0.1865585615223316,0.1865585615223316,0.1865585615223316,0.0,0.0,0.0,66511.61828797076
152,2017-12-09,56015.1332225829,31614.70199887822,62558.10315562281,56015.1332225829,56015.1332225829,-0.16206514049830967,-0.16206514049830967,-0.16206514049830967,-0.16206514049830967,-0.16206514049830967,-0.16206514049830967,0.0,0.0,0.0,46937.03278683347
153,2017-12-10,55976.04337956535,28590.36299266638,59685.91139066309,55976.04337956535,55976.04337956535,-0.21039116990270515,-0.21039116990270515,-0.21039116990270515,-0.21039116990270515,-0.21039116990270515,-0.21039116990270515,0.0,0.0,0.0,44199.17812641402
154,2017-12-11,55936.95353654781,43147.63901995146,73635.3720930279,55936.95353654781,55936.95353654781,0.041023690943644234,0.041023690943644234,0.041023690943644234,0.041023690943644234,0.041023690943644234,0.041023690943644234,0.0,0.0,0.0,58231.69383076014
155,2017-12-12,55897.86369353025,43028.70319878501,73757.87423472392,55897.86369353025,55897.86369353025,0.03675989061184074,0.03675989061184074,0.03675989061184074,0.03675989061184074,0.03675989061184074,0.03675989061184074,0.0,0.0,0.0,57952.66304834
156,2017-12-13,55858.773850512705,43396.47135209718,72634.30226990857,55858.773850512705,55858.773850512705,0.043599717207437244,0.043599717207437244,0.043599717207437244,0.043599717207437244,0.043599717207437244,0.043599717207437244,0.0,0.0,0.0,58294.200593949245
157,2017-12-14,55819.684007495154,44531.90255031819,74626.06033259677,55819.684007495154,55819.684007495154,0.06451445011527421,0.06451445011527421,0.06451445011527421,0.06451445011527421,0.06451445011527421,0.06451445011527421,0.0,0.0,0.0,59420.860226847064
158,2017-12-15,55780.59416447761,50726.84131859652,81517.03902120696,55780.59416447761,55780.59416447761,0.1865585615223764,0.1865585615223764,0.1865585615223764,0.1865585615223764,0.1865585615223764,0.1865585615223764,0.0,0.0,0.0,66186.94157266601
159,2017-12-16,55741.50432146006,30684.967797721816,62004.28558839957,55741.50432146006,55741.50432146006,-0.16206514049877108,-0.16206514049877108,-0.16206514049877108,-0.16206514049877108,-0.16206514049877108,-0.16206514049877108,0.0,0.0,0.0,46707.74959198978
160,2017-12-17,55702.414478442515,27773.102955410905,59192.66269508465,55702.414478442515,55702.414478442515,-0.2103911699029787,-0.2103911699029787,-0.2103911699029787,-0.2103911699029787,-0.2103911699029787,-0.2103911699029787,0.0,0.0,0.0,43983.118329902376
161,2017-12-18,55663.324635424964,41783.00228562211,73236.2893522434,55663.324635424964,55663.324635424964,0.041023690943883494,0.041023690943883494,0.041023690943883494,0.041023690943883494,0.041023690943883494,0.041023690943883494,0.0,0.0,0.0,57946.83966217769
162,2017-12-19,55624.23479240741,42772.86962258362,71532.07233617608,55624.23479240741,55624.23479240741,0.0367598906119757,0.0367598906119757,0.0367598906119757,0.0367598906119757,0.0367598906119757,0.0367598906119757,0.0,0.0,0.0,57668.97557875116
163,2017-12-20,55585.14494938987,43425.414616651884,73186.47954009395,55585.14494938987,55585.14494938987,0.04359971720758362,0.04359971720758362,0.04359971720758362,0.04359971720758362,0.04359971720758362,0.04359971720758362,0.0,0.0,0.0,58008.641550125816
164,2017-12-21,55511.46669239993,44172.02236989253,74958.86167690057,55511.46669239993,55511.46669239993,0.06451445011535313,0.06451445011535313,0.06451445011535313,0.06451445011535313,0.06451445011535313,0.06451445011535313,0.0,0.0,0.0,59092.75844115685
165,2017-12-22,55437.78843540999,50669.089358405625,81135.7635781306,55437.78843540998,55437.78843540998,0.18655856152232533,0.18655856152232533,0.18655856152232533,0.18655856152232533,0.18655856152232533,0.18655856152232533,0.0,0.0,0.0,65780.18249989908
166,2017-12-23,55364.11017842005,30876.61883439883,61951.400383983055,55364.110178420044,55364.110178420044,-0.16206514049833795,-0.16206514049833795,-0.16206514049833795,-0.16206514049833795,-0.16206514049833795,-0.16206514049833795,0.0,0.0,0.0,46391.51788378894
167,2017-12-24,55290.431921430114,27433.38415407499,58782.026441691036,55290.43192143012,55290.43192143012,-0.21039116990296003,-0.21039116990296003,-0.21039116990296003,-0.21039116990296003,-0.21039116990296003,-0.21039116990296003,0.0,0.0,0.0,43657.813265040466
168,2017-12-25,55216.75366444017,42680.97814028934,73330.966204598,55216.75366444017,55216.75366444017,0.041023690944122754,0.041023690944122754,0.041023690944122754,0.041023690944122754,0.041023690944122754,0.041023690944122754,0.0,0.0,0.0,57481.94870170792
169,2017-12-26,55143.07540745023,42008.68705628884,71879.77493134813,55143.07540745023,55143.07540745023,0.03675989061158652,0.03675989061158652,0.03675989061158652,0.03675989061158652,0.03675989061158652,0.03675989061158652,0.0,0.0,0.0,57170.12882741457
170,2017-12-27,55069.39715046029,42448.473611623944,72728.29625893003,55069.39715046029,55069.39715046029,0.04359971720748371,0.04359971720748371,0.04359971720748371,0.04359971720748371,0.04359971720748371,0.04359971720748371,0.0,0.0,0.0,57470.407293006974
171,2017-12-28,54995.71889347035,42616.71145294694,73617.29336901633,54995.71889347035,54995.71889347035,0.06451445011514999,0.06451445011514999,0.06451445011514999,0.06451445011514999,0.06451445011514999,0.06451445011514999,0.0,0.0,0.0,58543.73745656996
