dt_ymd,city_id,_c2
20180306,4601,280
20180306,4101,458
20180306,4412,28
20180306,4415,80
20180306,3701,252
20180306,3303,221
20180306,4419,81
20180306,3204,310
20180306,3505,24
20180306,2101,81
20180306,5201,72
20180306,3205,435
20180306,4406,82
20180306,3306,33
20180306,4420,20
20180306,3304,20
20180306,3307,36
20180306,3310,80
20180306,4403,2262
20180306,4405,130
20180306,3501,117
20180306,5203,34
20180306,5113,222
20180306,3703,34
20180306,3401,331
20180306,6101,156
20180306,6501,101
20180306,1301,42
20180306,3202,27
20180306,4453,4
20180306,3402,263
20180306,3706,12
20180306,3210,31
20180306,4306,299
20180306,2301,141
20180306,4401,2393
20180306,4418,25
20180306,3302,75
20180306,5111,74
20180306,3212,79
20180306,4408,40
20180306,4307,120
20180306,4452,133
20180306,4205,58
20180306,4409,90
20180306,3201,670
20180306,3506,45
20180306,2201,65
20180306,2102,603
20180306,5301,391
20180306,4304,625
20180306,4407,17
20180306,5101,7215
20180307,4405,120
20180307,3210,51
20180307,3706,3
20180307,3506,147
20180307,4453,12
20180307,5001,1589
20180307,4205,37
20180307,3302,111
20180307,4307,239
20180307,2201,98
20180307,5301,525
20180307,4101,471
20180307,3503,262
20180307,4306,358
20180307,5101,8615
20180307,3501,148
20180307,5113,184
20180307,6540,106
20180307,4418,63
20180307,2101,100
20180307,4406,174
20180307,5203,24
20180307,3703,30
20180307,5201,91
20180307,4420,52
20180307,3304,41
20180307,1301,68
20180307,4401,3040
20180307,1407,1
20180307,420607,206
20180307,3101,20333
20180307,5111,36
20180307,3205,731
20180307,3701,372
20180307,3401,419
20180307,3206,40
20180307,6501,92
20180307,3702,79
20180307,3307,46
20180307,4415,110
20180307,3201,1499
20180307,3505,20
20180307,3202,54
20180307,3204,419
20180307,3402,347
20180307,4404,33
20180307,4417,204
20180307,3301,5350
20180307,4414,179
20180307,3310,94
20180307,4301,219
20180307,5105,3
20180307,4113,187
20180307,1201,1516
20180307,3212,103
20180307,4412,40
20180307,4413,428
20180307,3601,305
20180307,4452,169
20180307,3211,75
20180307,4451,190
20180307,1302,34
20180307,4403,3401
20180307,6101,345
20180307,4416,220
20180307,3604,38
20180307,2102,849
20180307,4409,147
20180307,4304,702
20180307,4407,25
20180307,2301,274
20180307,4601,363
20180307,4105,96
20180307,4408,84
20180307,4419,251
20180307,1101,52168
20180307,4103,822
20180307,3306,68
20180307,1401,314
20180307,4501,1633
20180307,4201,906
20180307,3303,302
20180307,3502,285
20180308,3401,524
20180308,420607,355
20180308,5113,303
20180308,3302,132
20180308,4205,79
20180308,4418,138
20180308,3501,284
20180308,6501,101
20180308,3204,613
20180308,4453,16
20180308,4105,170
20180308,4601,758
20180308,3307,76
20180308,3212,135
20180308,4452,256
20180308,3310,195
20180308,4304,698
20180308,3502,357
20180308,4416,321
20180308,3306,65
20180308,3601,310
20180308,3303,594
20180308,4419,360
20180308,3506,212
20180308,3101,23671
20180308,1305,0
20180308,3706,22
20180308,3210,93
20180308,3205,1055
20180308,3701,456
20180308,4201,916
20180308,1101,63879
20180308,4404,37
20180308,4406,211
20180308,4405,202
20180308,3202,52
20180308,1301,145
20180308,4403,4992
20180308,1302,104
20180308,4401,4819
20180308,5105,4
20180308,4113,369
20180308,3505,34
20180308,4101,518
20180308,6540,170
20180308,4451,208
20180308,3211,101
20180308,3604,62
20180308,4417,290
20180308,3301,6651
20180308,4306,570
20180308,4409,208
20180308,2301,324
20180308,4413,576
20180308,4414,163
20180308,4408,185
20180308,6101,344
20180308,4415,206
20180308,4407,22
20180308,4103,1125
20180308,5301,832
20180308,2201,118
20180308,4412,105
20180308,4501,2426
20180308,1401,577
20180308,3201,1331
20180308,4307,355
20180308,5203,47
20180308,2102,1649
20180308,1201,2369
20180308,4301,274
20180308,5101,11248
20180308,2101,160
20180308,5201,137
20180308,3402,318
20180308,5001,1742
20180308,1407,3
20180308,4420,87
20180308,3503,340
20180308,5111,62
20180308,3304,9
20180308,3703,146
20180308,3702,110
20180308,3206,63
20180308,4503,0
20180309,3604,17
20180309,3304,21
20180309,3201,788
20180309,3205,501
20180309,4401,2631
20180309,4420,19
20180309,3701,307
20180309,1301,46
20180309,3202,36
20180309,4403,2560
20180309,420607,199
20180309,3401,344
20180309,6501,124
20180309,4201,529
20180309,4409,147
20180309,4101,381
20180309,2301,159
20180309,6540,87
20180309,3306,42
20180309,4413,274
20180309,4301,174
20180309,1201,1217
20180309,5101,7804
20180309,1101,48774
20180309,3206,56
20180309,3702,52
20180309,4205,48
20180309,4453,10
20180309,5201,90
20180309,2101,101
20180309,4452,188
20180309,4451,180
20180309,3212,61
20180309,3708,1
20180309,3211,40
20180309,3506,64
20180309,4307,196
20180309,5113,158
20180309,3302,102
20180309,3303,243
20180309,3505,16
20180309,3502,342
20180309,2201,55
20180309,5301,522
20180309,4406,93
20180309,4419,137
20180309,3503,245
20180309,4418,68
20180309,4408,64
20180309,4414,166
20180309,3501,159
20180309,4412,31
20180309,4415,149
20180309,4416,181
20180309,3601,186
20180309,3402,238
20180309,4304,659
20180309,1401,211
20180309,4113,189
20180309,5105,5
20180309,3703,87
20180309,3204,301
20180309,4601,301
20180309,1302,38
20180309,5001,1163
20180309,1407,4
20180309,4501,1222
20180309,4105,116
20180309,4503,1
20180309,2102,664
20180309,5203,25
20180309,4417,188
20180309,3301,3763
20180309,3101,18544
20180309,6101,203
20180309,5111,57
20180309,4405,103
20180309,1305,0
20180309,3706,4
20180309,3307,19
20180309,3310,107
20180309,4404,4
20180309,4306,300
20180309,4103,789
20180309,4407,20
20180309,3210,62
20180310,3310,84
20180310,4301,141
20180310,3601,217
20180310,4414,160
20180310,4412,38
20180310,4413,243
20180310,3212,135
20180310,3708,1
20180310,4452,228
20180310,4113,194
20180310,5105,1
20180310,1201,1171
20180310,4404,6
20180310,1301,74
20180310,4401,2066
20180310,4406,117
20180310,5203,37
20180310,5201,109
20180310,3703,82
20180310,2101,76
20180310,4420,26
20180310,3304,12
20180310,420607,210
20180310,3101,10426
20180310,5111,65
20180310,4405,144
20180310,3706,6
20180310,3210,48
20180310,3709,4
20180310,4205,49
20180310,4453,26
20180310,5001,760
20180310,3301,2675
20180310,4417,187
20180310,3506,69
20180310,4419,79
20180310,3502,205
20180310,3303,271
20180310,1401,206
20180310,4501,1064
20180310,3306,51
20180310,4103,994
20180310,4201,499
20180310,1101,32249
20180310,4601,264
20180310,4105,146
20180310,3302,93
20180310,5301,569
20180310,2201,36
20180310,3503,262
20180310,4307,200
20180310,6540,109
20180310,4101,366
20180310,4418,58
20180310,4306,330
20180310,5101,5261
20180310,3501,159
20180310,5113,229
20180310,4408,58
20180310,3211,45
20180310,1302,72
20180310,4403,1944
20180310,4451,200
20180310,2301,119
20180310,4416,202
20180310,3604,20
20180310,2102,661
20180310,4409,101
20180310,6101,135
20180310,4407,13
20180310,4304,762
20180310,3206,38
20180310,3402,275
20180310,4415,162
20180310,3702,60
20180310,3701,179
20180310,3307,18
20180310,3505,29
20180310,3205,540
20180310,3202,13
20180310,6501,44
20180310,3401,296
20180310,3201,591
20180310,3204,365
20180311,6101,196
20180311,4415,164
20180311,4414,134
20180311,2301,129
20180311,4409,82
20180311,4413,269
20180311,2201,32
20180311,4408,49
20180311,5301,511
20180311,4412,26
20180311,4103,1153
20180311,4407,17
20180311,3101,9258
20180311,3604,20
20180311,4101,472
20180311,3211,35
20180311,4306,364
20180311,4451,220
20180311,6540,122
20180311,4417,205
20180311,3301,2355
20180311,3505,30
20180311,4113,180
20180311,5105,1
20180311,1407,2
20180311,5001,697
20180311,5101,4634
20180311,2101,71
20180311,5201,65
20180311,3402,230
20180311,4503,1
20180311,3307,40
20180311,4416,214
20180311,4452,198
20180311,3708,1
20180311,4304,701
20180311,3212,140
20180311,3310,86
20180311,3502,310
20180311,4601,250
20180311,4105,92
20180311,3601,206
20180311,3506,69
20180311,4419,96
20180311,3303,196
20180311,3306,24
20180311,2102,597
20180311,4307,236
20180311,3201,498
20180311,5203,30
20180311,1201,1175
20180311,4301,176
20180311,3206,55
20180311,3703,51
20180311,3702,72
20180311,3501,150
20180311,3302,89
20180311,6501,44
20180311,3709,1
20180311,4205,42
20180311,4453,30
20180311,3204,347
20180311,3401,274
20180311,420607,168
20180311,5113,197
20180311,4418,86
20180311,4420,19
20180311,3503,248
20180311,3304,17
20180311,5111,36
20180311,1305,0
20180311,1302,84
20180311,4404,11
20180311,4201,439
20180311,3706,10
20180311,4406,104
20180311,3205,495
20180311,3210,35
20180311,1101,29962
20180311,3202,25
20180311,4403,1575
20180311,4405,117
20180311,4401,1490
20180311,1301,53
20180311,3701,205
20180311,1401,197
20180311,4501,934
20180312,3210,65
20180312,4306,298
20180312,4103,750
20180312,3307,35
20180312,3310,96
20180312,3706,8
20180312,4404,25
20180312,4407,14
20180312,3701,325
20180312,3205,470
20180312,4403,1968
20180312,3201,644
20180312,4420,21
20180312,3304,12
20180312,4401,2192
20180312,3202,14
20180312,1301,70
20180312,3204,273
20180312,4501,1035
20180312,1302,77
20180312,5001,1171
20180312,4601,278
20180312,1401,184
20180312,4503,0
20180312,3703,76
20180312,1407,6
20180312,4105,73
20180312,4113,152
20180312,5105,2
20180312,2102,556
20180312,4452,191
20180312,5201,61
20180312,2101,101
20180312,3709,0
20180312,3212,103
20180312,3211,29
20180312,4205,44
20180312,4453,5
20180312,4451,148
20180312,3708,0
20180312,3702,75
20180312,3206,74
20180312,3604,13
20180312,3401,268
20180312,420607,190
20180312,6501,41
20180312,3505,22
20180312,3501,143
20180312,4406,76
20180312,3302,104
20180312,4418,35
20180312,3506,70
20180312,2201,64
20180312,5301,390
20180312,4414,119
20180312,4412,21
20180312,3502,346
20180312,4408,46
20180312,3503,190
20180312,4307,162
20180312,3303,241
20180312,4419,101
20180312,5113,163
20180312,3601,182
20180312,4304,581
20180312,3402,208
20180312,4405,75
20180312,1305,2
20180312,3301,3361
20180312,4417,158
20180312,6101,173
20180312,3101,16631
20180312,5111,52
20180312,5203,24
20180312,4416,188
20180312,4415,137
20180312,1101,42946
20180312,4413,213
20180312,3306,48
20180312,4409,129
20180312,5101,7155
20180312,6540,82
20180312,4301,185
20180312,1201,1110
20180312,4201,448
20180312,2301,106
20180312,4101,423
20180313,3709,1
20180313,3402,180
20180313,4307,201
20180313,4452,206
20180313,4401,2307
20180313,1301,66
20180313,5111,53
20180313,3706,10
20180313,4408,52
20180313,3708,1
20180313,3212,94
20180313,4453,21
20180313,4205,58
20180313,3202,25
20180313,3210,66
20180313,4418,58
20180313,3302,141
20180313,4306,326
20180313,4409,99
20180313,2301,137
20180313,3201,641
20180313,3502,314
20180313,4414,184
20180313,5101,7206
20180313,4407,18
20180313,4405,108
20180313,1305,2
20180313,4403,2115
20180313,3505,18
20180313,5201,72
20180313,3204,290
20180313,4419,105
20180313,3303,253
20180313,2101,88
20180313,3205,498
20180313,3701,293
20180313,4415,127
20180313,3702,49
20180313,4601,297
20180313,4105,74
20180313,3301,3307
20180313,3503,216
20180313,3601,187
20180313,4101,444
20180313,4416,190
20180313,4404,10
20180313,3604,13
20180313,3206,145
20180313,4417,194
20180313,1201,1119
20180313,4301,182
20180313,4413,248
20180313,4103,708
20180313,3304,17
20180313,3307,18
20180313,4406,90
20180313,3306,30
20180313,3310,109
20180313,4420,26
20180313,420607,228
20180313,3101,16970
20180313,5001,1120
20180313,1302,130
20180313,4201,499
20180313,4501,1138
20180313,1401,166
20180313,1101,41839
20180313,4451,167
20180313,6540,127
20180313,4113,173
20180313,3211,22
20180313,5105,6
20180313,4412,26
20180313,2201,68
20180313,5301,399
20180313,2102,544
20180313,4304,539
20180313,5203,25
20180313,6101,207
20180313,3703,82
20180313,6501,51
20180313,3401,323
20180313,5113,182
20180313,3501,158
20180313,4503,1
20180313,3506,68
20180314,6501,75
20180314,3401,412
20180314,3204,361
20180314,3307,36
20180314,3505,29
20180314,3701,312
20180314,3402,229
20180314,3702,80
20180314,3206,113
20180314,3201,748
20180314,3202,29
20180314,3205,602
20180314,4415,178
20180314,3706,10
20180314,3210,58
20180314,4405,143
20180314,1305,2
20180314,4408,70
20180314,4419,205
20180314,4103,802
20180314,3502,316
20180314,1401,222
20180314,4501,1466
20180314,3306,45
20180314,4201,721
20180314,1101,45228
20180314,3303,331
20180314,5111,39
20180314,420607,216
20180314,1407,1
20180314,3101,18572
20180314,4503,3
20180314,4417,184
20180314,3301,4024
20180314,3506,98
20180314,5105,2
20180314,3310,106
20180314,4452,218
20180314,4301,207
20180314,1201,1245
20180314,3212,96
20180314,3708,1
20180314,4113,204
20180314,3601,319
20180314,4414,213
20180314,4413,371
20180314,4412,26
20180314,3604,17
20180314,2301,209
20180314,4416,194
20180314,4407,29
20180314,4304,597
20180314,4409,123
20180314,2102,806
20180314,6101,252
20180314,5101,8198
20180314,6540,111
20180314,2201,106
20180314,5301,561
20180314,4306,359
20180314,4307,222
20180314,5113,204
20180314,3501,168
20180314,4101,530
20180314,3503,221
20180314,4418,48
20180314,3302,141
20180314,4601,361
20180314,4105,102
20180314,4404,16
20180314,3211,38
20180314,4403,2944
20180314,4451,215
20180314,1302,190
20180314,1301,129
20180314,2101,100
20180314,4406,135
20180314,5203,20
20180314,3304,26
20180314,4401,3069
20180314,5201,71
20180314,4420,41
20180314,3703,75
20180314,3709,6
20180314,4205,83
20180314,4453,16
20180314,5001,1218
20180315,3306,36
20180315,3101,17839
20180315,1401,201
20180315,4501,1255
20180315,5301,387
20180315,2201,100
20180315,4407,19
20180315,4409,112
20180315,6101,227
20180315,4103,871
20180315,4414,246
20180315,4412,24
20180315,4413,245
20180315,2301,161
20180315,4408,67
20180315,4415,161
20180315,4503,9
20180315,4419,69
20180315,3303,283
20180315,3601,221
20180315,3506,78
20180315,4601,309
20180315,4105,116
20180315,3709,8
20180315,4205,73
20180315,4453,22
20180315,3302,177
20180315,4418,65
20180315,420607,215
20180315,5113,247
20180315,3501,199
20180315,3204,323
20180315,6501,72
20180315,3401,406
20180315,4451,202
20180315,4417,157
20180315,4101,508
20180315,3211,30
20180315,3604,19
20180315,3301,3532
20180315,6540,104
20180315,4306,322
20180315,4452,260
20180315,3212,134
20180315,4304,566
20180315,3502,301
20180315,3307,44
20180315,3310,122
20180315,4416,235
20180315,3708,0
20180315,3706,6
20180315,3210,58
20180315,3205,581
20180315,3701,263
20180315,3202,34
20180315,1305,10
20180315,4401,2418
20180315,4403,2652
20180315,4404,14
20180315,4405,175
20180315,4406,94
20180315,1302,176
20180315,1101,44921
20180315,4201,560
20180315,1301,150
20180315,5101,7555
20180315,5201,75
20180315,2101,131
20180315,3402,200
20180315,1407,5
20180315,5001,1260
20180315,1201,1200
20180315,2102,687
20180315,4307,181
20180315,3201,749
20180315,5203,33
20180315,4301,181
20180315,4420,31
20180315,5111,45
20180315,3503,427
20180315,3304,18
20180315,3703,115
20180315,3702,74
20180315,3206,137
20180315,5105,1
20180315,4113,225
20180315,3505,31
20180316,5201,95
20180316,3709,7
20180316,3212,205
20180316,4451,265
20180316,3211,24
20180316,4452,256
20180316,3708,2
20180316,4453,25
20180316,4205,74
20180316,2101,126
20180316,2301,225
20180316,4409,192
20180316,4201,628
20180316,3306,69
20180316,4301,229
20180316,1201,1413
20180316,1101,48767
20180316,4413,334
20180316,4101,522
20180316,5101,9072
20180316,6540,113
20180316,1401,224
20180316,4601,369
20180316,4105,119
20180316,5105,1
20180316,4113,309
20180316,3703,120
20180316,1407,3
20180316,1302,277
20180316,2102,796
20180316,4501,1490
20180316,4503,21
20180316,3204,499
20180316,5001,1332
20180316,1305,7
20180316,4405,148
20180316,3206,177
20180316,3702,74
20180316,3604,14
20180316,4416,231
20180316,4415,208
20180316,3503,278
20180316,4307,216
20180316,4412,52
20180316,3506,79
20180316,4406,137
20180316,3501,252
20180316,5113,293
20180316,3302,185
20180316,3502,391
20180316,2201,121
20180316,5301,473
20180316,3505,28
20180316,4414,234
20180316,4408,75
20180316,4419,127
20180316,3303,289
20180316,4418,69
20180316,4403,3301
20180316,3701,331
20180316,3205,653
20180316,3201,998
20180316,1301,147
20180316,3202,37
20180316,4401,3088
20180316,3304,30
20180316,4420,37
20180316,3401,493
20180316,6501,72
20180316,420607,285
20180316,5203,39
20180316,3301,4499
20180316,3101,20376
20180316,4417,216
20180316,6101,223
20180316,5111,41
20180316,4103,1024
20180316,4404,13
20180316,3310,121
20180316,3210,60
20180316,3307,36
20180316,4407,26
20180316,4306,430
20180316,3706,14
20180316,4116,0
20180316,4304,681
20180316,3601,270
20180316,3402,286
20180317,5203,48
20180317,4503,27
20180317,3501,240
20180317,5113,399
20180317,3401,399
20180317,6501,44
20180317,6101,149
20180317,3703,148
20180317,4415,221
20180317,3212,238
20180317,4452,243
20180317,3706,14
20180317,3210,88
20180317,3402,197
20180317,3202,38
20180317,3709,4
20180317,4205,80
20180317,4453,22
20180317,4408,82
20180317,5111,62
20180317,3708,2
20180317,1301,229
20180317,4401,2198
20180317,4307,285
20180317,2301,160
20180317,4409,172
20180317,4306,540
20180317,4418,65
20180317,3302,160
20180317,4406,107
20180317,3306,62
20180317,3310,119
20180317,4420,19
20180317,3304,27
20180317,3307,32
20180317,4412,46
20180317,4403,2437
20180317,4405,182
20180317,1305,3
20180317,3506,114
20180317,4101,531
20180317,4404,27
20180317,4301,212
20180317,3601,235
20180317,4413,303
20180317,4416,276
20180317,3702,74
20180317,1201,1593
20180317,3206,93
20180317,3301,2951
20180317,4601,382
20180317,4103,1698
20180317,3604,34
20180317,4417,275
20180317,3503,315
20180317,4105,235
20180317,4407,15
20180317,5101,5954
20180317,4419,100
20180317,3701,262
20180317,5201,104
20180317,3205,617
20180317,3204,446
20180317,3505,26
20180317,3303,287
20180317,2101,90
20180317,5001,791
20180317,4501,1174
20180317,1401,275
20180317,1101,42837
20180317,1302,379
20180317,3101,11317
20180317,1407,1
20180317,420607,404
20180317,4201,707
20180317,3201,596
20180317,2201,61
20180317,2102,734
20180317,4304,722
20180317,5301,446
20180317,4414,261
20180317,3502,238
20180317,3211,30
20180317,4113,398
20180317,5105,2
20180317,6540,159
20180317,4116,16
20180317,4451,274
20180318,3304,21
20180318,3703,168
20180318,2101,99
20180318,5201,127
20180318,5203,26
20180318,4420,29
20180318,4406,115
20180318,1301,194
20180318,4401,2111
20180318,3401,372
20180318,3206,194
20180318,3204,558
20180318,4415,245
20180318,3201,689
20180318,3505,12
20180318,3307,30
20180318,3202,55
20180318,3205,727
20180318,3702,56
20180318,3701,226
20180318,6501,102
20180318,3402,332
20180318,4404,12
20180318,1401,247
20180318,4501,1025
20180318,4419,70
20180318,1101,33356
20180318,3306,55
20180318,4201,699
20180318,3502,274
20180318,4103,1118
20180318,3303,392
20180318,2301,154
20180318,4409,120
20180318,4407,21
20180318,3604,26
20180318,4416,236
20180318,6101,191
20180318,4304,672
20180318,2102,750
20180318,3301,3333
20180318,4417,183
20180318,4408,81
20180318,3709,9
20180318,5001,936
20180318,4453,27
20180318,4205,93
20180318,3506,100
20180318,5111,43
20180318,3717,0
20180318,420607,288
20180318,1407,4
20180318,3101,11044
20180318,4503,22
20180318,5105,1
20180318,3310,186
20180318,4413,277
20180318,4116,21
20180318,3212,264
20180318,4301,201
20180318,1201,1319
20180318,4414,249
20180318,3708,2
20180318,4452,254
20180318,3601,417
20180318,4412,25
20180318,4113,357
20180318,1305,6
20180318,3706,10
20180318,3210,75
20180318,4405,165
20180318,4601,330
20180318,4105,164
20180318,4451,265
20180318,3211,37
20180318,1302,293
20180318,4403,2390
20180318,5301,455
20180318,2201,93
20180318,4418,87
20180318,3302,193
20180318,4307,287
20180318,3503,296
20180318,5101,5804
20180318,3501,221
20180318,5113,388
20180318,4306,636
20180318,6540,181
20180318,4101,553
20180319,1305,5
20180319,3701,254
20180319,3205,612
20180319,3202,12
20180319,4404,14
20180319,3210,81
20180319,3706,17
20180319,1101,45290
20180319,4201,524
20180319,1302,254
20180319,4401,2582
20180319,1301,138
20180319,4406,110
20180319,4403,2453
20180319,4405,112
20180319,3306,55
20180319,1201,1142
20180319,3201,822
20180319,4301,200
20180319,2102,614
20180319,5203,21
20180319,4307,239
20180319,4116,17
20180319,3505,21
20180319,5105,1
20180319,4113,226
20180319,4452,276
20180319,3307,45
20180319,3212,201
20180319,3708,0
20180319,4416,247
20180319,3502,220
20180319,3310,124
20180319,4304,594
20180319,4408,71
20180319,4415,183
20180319,4407,10
20180319,2301,168
20180319,4103,818
20180319,6101,199
20180319,4413,306
20180319,4414,234
20180319,4409,143
20180319,2201,76
20180319,5301,396
20180319,4412,19
20180319,4453,19
20180319,3709,9
20180319,4205,67
20180319,3401,299
20180319,6501,64
20180319,420607,238
20180319,5113,281
20180319,3501,234
20180319,3204,324
20180319,4418,66
20180319,3302,150
20180319,1401,197
20180319,4501,1182
20180319,4601,305
20180319,4105,82
20180319,4420,24
20180319,3304,11
20180319,5111,40
20180319,3503,304
20180319,3402,247
20180319,2101,125
20180319,4209,0
20180319,5201,92
20180319,5101,8090
20180319,5001,1444
20180319,3101,18280
20180319,3301,3642
20180319,4417,201
20180319,4101,459
20180319,6540,84
20180319,3211,42
20180319,4451,254
20180319,4306,510
20180319,3604,23
20180319,3206,189
20180319,3702,81
20180319,3703,128
20180319,3506,90
20180319,4419,99
20180319,3601,269
20180319,3303,212
20180319,4503,8
20180320,3201,878
20180320,4451,230
20180320,6540,108
20180320,5105,2
20180320,4116,19
20180320,3211,43
20180320,4113,227
20180320,6501,46
20180320,4503,20
20180320,3501,189
20180320,3401,484
20180320,5113,264
20180320,3703,147
20180320,5203,27
20180320,6101,173
20180320,4201,562
20180320,1302,349
20180320,1101,45133
20180320,3101,19055
20180320,5001,1168
20180320,420607,297
20180320,1407,1
20180320,1401,255
20180320,4501,1226
20180320,4412,21
20180320,4420,21
20180320,3306,50
20180320,4406,80
20180320,3307,25
20180320,3310,137
20180320,3304,24
20180320,3210,79
20180320,3202,26
20180320,4408,75
20180320,3212,287
20180320,4307,211
20180320,5111,43
20180320,3402,272
20180320,2301,160
20180320,4409,156
20180320,4306,422
20180320,4452,245
20180320,3302,177
20180320,3706,14
20180320,4418,80
20180320,4453,24
20180320,4205,91
20180320,3709,8
20180320,1301,140
20180320,4401,2540
20180320,3506,84
20180320,3702,86
20180320,3206,152
20180320,4103,799
20180320,4101,548
20180320,3503,310
20180320,4413,329
20180320,4301,196
20180320,1201,1157
20180320,3601,248
20180320,4416,216
20180320,4105,92
20180320,4601,340
20180320,4417,213
20180320,3301,3846
20180320,3604,22
20180320,4404,17
20180320,5101,8148
20180320,4407,20
20180320,5201,100
20180320,4209,0
20180320,2101,138
20180320,3204,400
20180320,3205,573
20180320,3701,281
20180320,3505,19
20180320,3303,270
20180320,4419,80
20180320,4415,190
20180320,4304,450
20180320,2102,564
20180320,2201,71
20180320,5301,443
20180320,4405,167
20180320,4403,2541
20180320,1305,17
20180320,4414,284
20180320,3502,309
20180321,1407,2
20180321,3717,0
20180321,4503,21
20180321,5111,49
20180321,3101,19374
20180321,420607,315
20180321,5101,8838
20180321,5301,397
20180321,3503,274
20180321,2201,87
20180321,4101,466
20180321,6540,111
20180321,4418,59
20180321,3302,171
20180321,4307,181
20180321,4306,410
20180321,3501,227
20180321,5113,245
20180321,5201,110
20180321,5203,37
20180321,3703,96
20180321,3304,7
20180321,2101,121
20180321,4401,2378
20180321,1301,157
20180321,4406,109
20180321,4420,24
20180321,4408,77
20180321,6101,181
20180321,4304,472
20180321,4407,16
20180321,4416,249
20180321,3604,35
20180321,4409,133
20180321,2102,652
20180321,2301,150
20180321,4419,119
20180321,3502,305
20180321,1401,235
20180321,4501,1246
20180321,3306,42
20180321,4201,549
20180321,1101,45119
20180321,4103,766
20180321,3303,227
20180321,4453,20
20180321,4205,83
20180321,3709,11
20180321,5001,1213
20180321,4404,22
20180321,3506,111
20180321,3310,125
20180321,4113,212
20180321,4452,237
20180321,4412,24
20180321,3601,258
20180321,3708,11
20180321,3212,233
20180321,4116,14
20180321,4414,227
20180321,1201,1124
20180321,4301,220
20180321,4413,248
20180321,5105,1
20180321,3402,250
20180321,3505,16
20180321,3201,724
20180321,3401,309
20180321,6501,55
20180321,3202,23
20180321,4415,172
20180321,3206,185
20180321,3702,80
20180321,3204,385
20180321,3205,663
20180321,3701,283
20180321,3307,21
20180321,3210,84
20180321,4405,191
20180321,1305,13
20180321,3706,15
20180321,1302,376
20180321,4451,227
20180321,4403,2621
20180321,3211,37
20180321,4105,99
20180321,4601,286
20180321,4417,214
20180321,3301,3997
20180322,4105,71
20180322,4601,368
20180322,4102,0
20180322,3306,54
20180322,3708,31
20180322,3212,216
20180322,3307,27
20180322,3502,350
20180322,3310,127
20180322,4304,468
20180322,4416,264
20180322,4452,274
20180322,6540,95
20180322,3211,40
20180322,3707,0
20180322,4451,255
20180322,3604,36
20180322,3301,3741
20180322,4417,199
20180322,6401,1
20180322,4306,360
20180322,4101,554
20180322,4503,12
20180322,4405,199
20180322,1304,0
20180322,3205,522
20180322,3701,272
20180322,3202,23
20180322,1101,45880
20180322,4403,2447
20180322,3706,15
20180322,4201,521
20180322,4401,2368
20180322,1302,387
20180322,4406,89
20180322,4404,16
20180322,1301,137
20180322,1305,12
20180322,3412,0
20180322,3210,83
20180322,4205,80
20180322,4453,22
20180322,3204,407
20180322,3401,339
20180322,3302,168
20180322,4418,101
20180322,3501,232
20180322,5113,237
20180322,6501,43
20180322,420607,316
20180322,3709,16
20180322,1401,240
20180322,4501,1346
20180322,2102,559
20180322,4307,201
20180322,5203,37
20180322,1201,1232
20180322,4301,188
20180322,3201,728
20180322,3714,3
20180322,3703,125
20180322,3702,80
20180322,3206,189
20180322,3717,3
20180322,5201,116
20180322,4209,1
20180322,3713,0
20180322,2101,138
20180322,3402,224
20180322,1407,15
20180322,5001,1178
20180322,5101,7875
20180322,5105,1
20180322,3505,27
20180322,4113,236
20180322,4116,18
20180322,3101,18022
20180322,4420,29
20180322,3503,278
20180322,3304,8
20180322,5111,29
20180322,4115,0
20180322,4413,247
20180322,1310,6
20180322,4415,133
20180322,3607,1
20180322,2201,85
20180322,4408,97
20180322,4407,18
20180322,2301,153
20180322,4103,713
20180322,4412,31
20180322,6101,218
20180322,5301,397
20180322,4414,303
20180322,4409,161
20180322,4419,99
20180322,3303,288
20180322,3601,198
20180322,3506,143
20180323,1301,174
20180323,3202,17
20180323,4401,2652
20180323,4403,3025
20180323,3304,5
20180323,4420,25
20180323,3205,541
20180323,3701,319
20180323,3201,817
20180323,4405,198
20180323,1305,26
20180323,3702,51
20180323,3206,177
20180323,420607,323
20180323,3401,395
20180323,6501,61
20180323,6540,99
20180323,5101,8685
20180323,4409,172
20180323,2301,194
20180323,4413,360
20180323,3306,45
20180323,1101,50574
20180323,4201,544
20180323,4301,241
20180323,1201,1357
20180323,3717,4
20180323,4101,529
20180323,3604,41
20180323,5301,418
20180323,3502,307
20180323,4408,96
20180323,3503,280
20180323,4414,296
20180323,3506,156
20180323,4412,21
20180323,4406,97
20180323,3501,292
20180323,4419,79
20180323,4307,205
20180323,2201,115
20180323,3505,19
20180323,3303,271
20180323,5113,324
20180323,3302,172
20180323,4418,97
20180323,4601,414
20180323,4501,1480
20180323,4113,280
20180323,5105,3
20180323,1401,289
20180323,1302,445
20180323,5001,1336
20180323,4503,30
20180323,4105,70
20180323,2102,663
20180323,3204,472
20180323,3703,103
20180323,3714,1
20180323,3607,1
20180323,4115,0
20180323,1304,1
20180323,3210,110
20180323,4116,28
20180323,4306,415
20180323,3706,12
20180323,3310,163
20180323,4404,13
20180323,3307,41
20180323,4407,19
20180323,4103,861
20180323,4304,506
20180323,3601,303
20180323,3402,202
20180323,1310,12
20180323,4415,178
20180323,4416,312
20180323,6101,187
20180323,5111,62
20180323,3101,19512
20180323,3301,4231
